# beta, U, e_U, chi e_chi [calculated 2025-01-24 11:16:27.731631 on topology: hexagonal, using blocked data with block length: 100]
0.6488956151290749,2.0286356467169693,0.0036728519517687836,410.77396008384363,0.9520701715893781
0.6491337103671702,2.0088497131632117,0.0034826895351685377,417.3291746292211,1.1209272924770746
0.6493718056052654,1.9829620755129862,0.0032863886920409522,426.84508423448716,1.0026274340550163
0.6496099008433606,1.9613165329185331,0.0031283885342588596,434.7497493519569,1.0575800243936102
0.6498479960814558,1.937085591901764,0.003224870136686163,444.41202014913614,1.0273731290360826
0.6500860913195511,1.9164977129666692,0.0037787485210362334,452.48795685457486,1.048264741309844
0.6503241865576463,1.8854966122750294,0.0032211969528472884,461.1737798136839,1.1282829272648713
0.6505622817957416,1.86532303961596,0.0032475930241868474,468.4059250100724,0.9684242729372708
0.6508003770338369,1.8318061398615706,0.0032411964127221225,476.9663823124393,1.063155500412789
0.651038472271932,1.814911162858428,0.003121233101371458,486.16687296894486,1.0545348430332853
0.6512765675100273,1.7885352225333715,0.0030437293016731073,491.6411230516153,0.9721081318856488
0.6515146627481225,1.7735281266635976,0.002830462434263632,499.73666975878035,0.8921107283358992
0.6517527579862178,1.7456008145190811,0.0026635119013369694,506.4827520742026,0.9571308592239425
0.651990853224313,1.7193765807297672,0.0023403777621467986,512.6987705344851,1.1001992404122354
0.6522289484624082,1.6986945260103858,0.0023645806644596538,518.456411683948,0.9861103745312833
0.6524670437005035,1.6723186522727578,0.0023211040567972367,524.9684350838744,1.0417880752030577
0.6527051389385987,1.651643375296386,0.002502275655542362,530.9208510532428,0.8998048340604131
0.652943234176694,1.6254361486313056,0.0022631511668264495,535.0183557945896,0.9634339808221547
0.6531813294147892,1.601715653363749,0.0023748694702410986,542.069799327388,0.9684595285515999
0.6534194246528845,1.5808961976007656,0.0022578624260837,543.653376862259,0.9702301637787271
0.6536575198909796,1.5591750096750592,0.0023328115882289757,547.0365449747152,0.9601062600214137
0.6538956151290749,1.5361724791614197,0.0023774112151348664,548.9550738512875,1.0379646038238164
0.6541337103671702,1.5137694764365206,0.0019359518418981484,548.0476997357154,1.0536334465576043
0.6543718056052654,1.49077412418829,0.0018330115823547493,549.7172156525037,1.0529731594908083
0.6546099008433607,1.4684634251673083,0.0018624743706453322,546.5312725345307,1.1456011768787049
0.6548479960814558,1.4526755508999833,0.0023551842288318603,547.9020602308107,1.2214542479016934
0.6550860913195511,1.4306528045050633,0.0017631125506785488,545.0847601121003,1.215852759280482
0.6553241865576463,1.4126870580116253,0.0015158203358121433,542.4048709705299,1.2297455421617463
0.6555622817957416,1.3945020627641431,0.0016934024996830953,538.3949721956895,1.3288828216120743
0.6558003770338369,1.3725637266425221,0.0015890155799931623,531.6061393339626,1.1691634362394039
0.656038472271932,1.3559877219820158,0.001527150076332051,524.7393899156342,1.3583671657444678
0.6562765675100273,1.339687031863493,0.0014508674986391083,520.2421030698896,1.355812256503793
0.6565146627481225,1.3231533310961587,0.0015416663522821597,513.4733532792252,1.427792408780211
0.6567527579862178,1.3070516552351639,0.0012880893175316558,502.47559610044067,1.4338873970948671
0.656990853224313,1.2904750804583835,0.0013748894296199232,495.1173177089146,1.5333411149575649
0.6572289484624083,1.2761342153347712,0.00118517657808613,485.59750717094704,1.5226369307822016
0.6574670437005035,1.2622383138581594,0.0011119197084096984,474.4055831924363,1.4787778643142961
0.6577051389385987,1.2473087871429713,0.0013246733787004193,462.9653744878477,1.7934091591988468
0.657943234176694,1.233940311988859,0.0011571159463371874,448.81163941878333,1.7114773833706036
0.6581813294147892,1.22191696596939,0.001080784816576392,439.0071121161447,1.6690016307889723
0.6584194246528845,1.210559876042666,0.0008498739813690937,427.69316401946816,1.4836225819984137
0.6586575198909796,1.1979138792834043,0.0009778104017928095,412.72880041484365,1.7526454730816166
0.6588956151290749,1.1856528686178782,0.0008827071728644347,396.7144413895923,1.5078553522166724
0.6591337103671702,1.176703831849233,0.0007693529591427279,384.9116695429555,1.4245164533958719
0.6593718056052654,1.1683188296242222,0.0009093759591588059,375.145769430397,1.7309951472185252
0.6596099008433607,1.1590624878665867,0.000752004920108444,360.90957912911216,1.5652135123247728
0.659847996081456,1.14988773831497,0.0007351919340219536,347.16671984256095,1.4773720412650915
0.6600860913195511,1.140476878072483,0.000731118425112295,331.8817115335237,1.6361451041141655
0.6603241865576464,1.1326286152707896,0.000672805459974608,318.80568199497594,1.5699421207654025
0.6605622817957416,1.1246956096854177,0.0006925578321871973,304.1696988787096,1.6576780073800055
