# beta, U, e_U, chi e_chi [calculated 2025-01-23 18:47:09.101009 on topology: hexagonal, using blocked data with block length: 100]
0.6469789484624083,2.0307509275504994,0.003656151030796042,298.31890807969205,7.01970735807891e-5
0.6472646627481227,2.0057693371596703,0.003520141270659156,302.68405065978374,7.498107721968828e-5
0.6475503770338369,1.9838044940967574,0.0031084724492848772,311.5080115123417,7.127056733199008e-5
0.6478360913195512,1.9614840291582252,0.0034051606955961444,316.96117061413537,7.745239095357445e-5
0.6481218056052654,1.9359143721974914,0.003068973038160801,323.17752492100755,6.941281741349062e-5
0.6484075198909798,1.9134777306492072,0.0029754834183071477,330.2942900440617,6.685954138809911e-5
0.648693234176694,1.8866943275230852,0.0028969843748941535,334.8244547936198,6.449728167977066e-5
0.6489789484624083,1.8701185273215402,0.0031140280809762006,340.27593928802406,7.0809058080959e-5
0.6492646627481227,1.8378089220059721,0.002784321626643897,347.1657140612201,6.826864547869966e-5
0.6495503770338369,1.8174465362582257,0.002822232983994265,353.2928633842034,6.0514926385867584e-5
0.6498360913195512,1.7883024105634049,0.0028416989754548017,357.69421098551317,7.368637782140132e-5
0.6501218056052654,1.7658041951554417,0.0026475206272340767,364.18793002531686,7.681329559972338e-5
0.6504075198909798,1.7448261487537824,0.002990277477530758,369.35199303689814,7.632322754988855e-5
0.650693234176694,1.7192829118716726,0.0026354453497088575,373.2911398660936,6.205649112471157e-5
0.6509789484624083,1.693830114792018,0.002607678018051663,377.2746558036502,7.208154794892571e-5
0.6512646627481227,1.6716743055701986,0.0028060363012036536,382.31358661007073,6.292621958809144e-5
0.6515503770338369,1.6511193686475052,0.00232297641535403,386.35655970058053,6.290013019547332e-5
0.6518360913195512,1.6267042840552501,0.0023694083759767757,390.95524170135286,7.140348041150576e-5
0.6521218056052654,1.6026326415754613,0.0023187786388285656,392.1466914629917,6.913985021368121e-5
0.6524075198909798,1.58024625805773,0.0022395288281356392,394.6626719424617,7.27140316471425e-5
0.652693234176694,1.5551822199017864,0.0022323265897599693,395.78775442828925,6.83469362698232e-5
0.6529789484624083,1.535983597377909,0.0024440345710772496,398.30995976247954,8.143464740526825e-5
0.6532646627481227,1.517068669908861,0.001844054343962138,398.6435953083925,7.491909101628229e-5
0.6535503770338369,1.4929911192438252,0.0018946973366784125,399.9090323621979,7.82387838234217e-5
0.6538360913195512,1.4727370591139075,0.0018100509666503875,398.5925483372821,7.905405659336584e-5
0.6541218056052654,1.4526124558972708,0.0018465508765282078,398.5997313743639,8.191066532720271e-5
0.6544075198909798,1.4286548869418825,0.0017096729113285035,395.4601091140786,8.971931002836619e-5
0.654693234176694,1.4123831320790747,0.001591768401972561,394.4773272665919,8.900811750870555e-5
0.6549789484624083,1.39225439897548,0.0018325133955041364,390.3559949007829,9.599747641446077e-5
0.6552646627481227,1.3736425849026628,0.0015210199352093197,387.57740896757156,8.4102542939924e-5
0.6555503770338369,1.358465614062447,0.0014970205057710708,383.96746697565015,9.558868021647319e-5
0.6558360913195512,1.339555978235749,0.0015674717504577749,378.3288260779771,9.557896882786373e-5
0.6561218056052655,1.3224127268327053,0.0013842665748504857,372.4541534611847,9.126434041940704e-5
0.6564075198909798,1.3076329726916802,0.001279839257368412,366.9070815313569,0.00010833742069528539
0.656693234176694,1.290267046173125,0.001201011428195123,359.66153906558054,0.00010365486137807195
0.6569789484624083,1.277105751576083,0.0011745896118329025,352.7833506371819,0.00010179613226239537
0.6572646627481227,1.2630376995032147,0.001196053325806384,345.6014833355997,0.00011295172503254193
0.6575503770338369,1.2511858781904888,0.0011629882106875549,339.25634075065045,0.0001055015377257527
0.6578360913195512,1.236431815017479,0.001120406133567382,330.2950149621664,0.00011332236109166851
0.6581218056052655,1.2209218583107493,0.0009737013424939474,316.98958487299257,0.00010930969163323088
0.6584075198909798,1.210486707592619,0.0009561983066354399,310.1230285952344,0.00011031451787113481
0.658693234176694,1.199667291613202,0.0010720045614732118,301.68906639118865,0.00012860311531000962
0.6589789484624083,1.187417509609374,0.0009322812415118673,290.71501382577134,0.00011947006311104458
0.6592646627481227,1.177048045657126,0.000856724655195847,280.67050055098963,0.00012105259108068697
0.6595503770338369,1.167967541695905,0.0008007570612236166,272.27551735112877,0.00010922198277751081
0.6598360913195512,1.1585653540883825,0.0006647935439660609,261.4715262605682,0.00010554373938112889
0.6601218056052655,1.1481486841086497,0.0007134273799575298,250.54359943124604,0.00010765591580716307
0.6604075198909798,1.1407748607971553,0.0008114749137031377,242.43378964746486,0.00013285634385500753
0.660693234176694,1.133016026044711,0.0006946722720788675,231.7122523453441,0.00012023822716980254
0.6609789484624083,1.1246139454927495,0.0005885693342111813,220.96733010487702,9.670600924557083e-5
