# beta, U, e_U, chi e_chi [calculated 2025-01-24 11:08:19.158219 on topology: hexagonal, using blocked data with block length: 100]
0.6393122817957416,2.0291487616205774,0.0032193587936075823,122.31848706817627,0.25236726818415184
0.6397884722719321,2.013867978452968,0.003612873423708946,124.98690780506648,0.298446182287387
0.6402646627481225,1.9917029615620676,0.002846439654541576,126.6275291852954,0.29286648212241945
0.6407408532243131,1.9635797583908943,0.0027580405467239185,130.07273402159487,0.2971488487460781
0.6412170437005036,1.9376643841474328,0.003295061051726501,132.32721464215194,0.2789325321150752
0.641693234176694,1.91600979648679,0.0030284455429506396,135.3170392625557,0.295219489710392
0.6421694246528845,1.8957664917713233,0.0025107255466799683,137.52283484076398,0.2737149171308655
0.6426456151290749,1.8659182683396218,0.0027417966411557894,140.75731320627912,0.2390050359585753
0.6431218056052654,1.842673671574841,0.002822734103249299,142.70184536493292,0.3152706555785977
0.643597996081456,1.8194941779399105,0.002703691955215357,144.94663361000505,0.305971889372231
0.6440741865576464,1.797074293421551,0.0026470261568475183,147.56293417427833,0.2778997527829606
0.6445503770338369,1.7746426652621043,0.002445459450057139,149.7260221619051,0.2866315060070287
0.6450265675100274,1.74860014738417,0.0025314411469066905,151.40903771046786,0.29775399423744114
0.6455027579862178,1.7263742192025933,0.002607015899230635,153.89644325295976,0.26910911378812175
0.6459789484624083,1.698209077933447,0.002376778276663689,156.20250566043654,0.26481681245589117
0.6464551389385987,1.674865727532243,0.0022163728047445456,156.92271735788674,0.280751582824573
0.6469313294147893,1.6476867278843834,0.0021708933894890067,158.71835916016693,0.26832215400806175
0.6474075198909798,1.6318607019493527,0.0021864242933665036,160.03675568872097,0.25652992205167297
0.6478837103671702,1.6056365002541317,0.002262554921772154,161.35848773929078,0.2842312110852243
0.6483599008433607,1.5842013968507584,0.002041375423092386,162.94053613159952,0.2692936598785631
0.6488360913195512,1.5558108053741986,0.0019084213687400777,162.8269018945267,0.3013059639409828
0.6493122817957416,1.5366013398833653,0.0018053757850808076,163.6471510869296,0.28354420640183314
0.6497884722719321,1.5115045453948144,0.0017703762496928943,163.28102376397504,0.300742886204963
0.6502646627481227,1.4946024532438758,0.0018032231397931673,164.28356593603974,0.28312880048945976
0.6507408532243131,1.4719688279750958,0.0017358579724755432,163.77231796014718,0.3407274431138344
0.6512170437005036,1.4481982599668426,0.0017976068531027367,162.86562853354113,0.32968720554403047
0.651693234176694,1.4320307938401946,0.0015721371521371862,162.7218113506958,0.32195189539547436
0.6521694246528845,1.4099362480717494,0.0016013434803190448,161.0882895430538,0.3422654238579744
0.652645615129075,1.393876339911207,0.0014616519413299077,160.47204058438138,0.34922763175768934
0.6531218056052654,1.375699113138104,0.0014749713084841278,159.14084129240373,0.36534471501460347
0.653597996081456,1.3558740382726484,0.0013208106106223955,156.7453476963712,0.3366032496474411
0.6540741865576465,1.3398593533263832,0.0014251649882397557,155.0126771317498,0.4028336780537712
0.6545503770338369,1.322442541633762,0.0013456486198972558,152.48892646744673,0.391369083140034
0.6550265675100274,1.307851732417937,0.0014085088701530184,150.53068816699334,0.4384222158918598
0.6555027579862178,1.2883652611654244,0.0011213406749945236,146.78048273399912,0.3772951886108147
0.6559789484624083,1.2771877455511629,0.0011246620524192471,144.5561895517165,0.4129794957983586
0.6564551389385989,1.260872841091767,0.001052089683807957,141.05448163370593,0.41615354786137193
0.6569313294147893,1.2457775311324426,0.0010674552107427392,136.8389839650604,0.430674466517579
0.6574075198909798,1.233783000375871,0.0010518278645944195,134.09954520983268,0.4305853598471251
0.6578837103671703,1.2223877410264947,0.0009995018644657534,130.96152795364304,0.4565454883473606
0.6583599008433607,1.2109756353927326,0.0009829375819243064,127.17431477466374,0.4591197726761805
0.6588360913195512,1.199694283420053,0.0006865572017270458,123.10411583080247,0.3712398047172147
0.6593122817957418,1.1871285880722007,0.0007967270286549901,118.24934404075198,0.457503024074913
0.6597884722719322,1.176664406697207,0.0008053299027076415,114.67124646012454,0.4632135943683673
0.6602646627481227,1.1663410435802115,0.0006381008885038678,110.13678064429091,0.3833208034058879
0.6607408532243131,1.1571022723492055,0.0007303057491483045,106.17857445129728,0.45099773933293164
0.6612170437005036,1.1487137667119904,0.000693922549867135,102.49540803327257,0.4161453440278892
0.6616932341766941,1.1394918129081566,0.0007089793208506817,98.10283601430858,0.4760992106244244
0.6621694246528845,1.1327900437149698,0.0005812337299179136,94.69493615445082,0.40194572424652436
0.662645615129075,1.1242554939628886,0.0005720142464017102,89.92913007782172,0.4183146439277685
