# beta, U, e_U, chi e_chi [calculated 2025-01-24 11:05:28.505327 on topology: hexagonal, using blocked data with block length: 100]
0.6297289484624083,2.0340895878584737,0.0030839177610409324,60.71010500888696,0.1429190107682078
0.630443234176694,2.0119875184801197,0.0034989700105428055,62.02079915162246,0.12965264535022186
0.6311575198909798,1.9864709069517479,0.0027946396739973794,63.38238018326694,0.11807911837707087
0.6318718056052655,1.963536990165759,0.003133600430227762,64.38589920893274,0.11874530091203488
0.6325860913195512,1.9466242850106092,0.002399458616819743,65.52066866192334,0.1481428671835649
0.6333003770338369,1.9219677324236362,0.0029932298986998815,67.0551829732337,0.1256260063345552
0.6340146627481226,1.8951751945550779,0.0028479174437373803,68.16941214415853,0.1312876812788405
0.6347289484624083,1.8753739543922137,0.0023945518634178723,69.44842451137765,0.12483692043157046
0.635443234176694,1.8449914659230142,0.002594514966813684,70.50665133414186,0.11630481755729022
0.6361575198909798,1.8228283788910515,0.002248884196957777,71.68294716495778,0.12635637863291296
0.6368718056052655,1.7992809198492512,0.0024089791234116063,72.6928476398763,0.11672903972769326
0.6375860913195511,1.774296116537125,0.002631375627177202,73.82505606630976,0.12574387875106133
0.6383003770338369,1.7506514908962862,0.002212504913980042,74.94160503350554,0.12560524833664913
0.6390146627481226,1.7263884321567817,0.0021786040313878964,76.00018328810788,0.1445842880586374
0.6397289484624084,1.70174384844043,0.0025364979879411564,76.76320690507681,0.114791768806068
0.640443234176694,1.6763107406800226,0.0018437680580447465,77.54415093621114,0.13867908343182517
0.6411575198909798,1.648898907746673,0.002093128053625207,78.36016606454544,0.12069595923309272
0.6418718056052655,1.6242771478204423,0.0022864168278930786,78.96840838405397,0.13395578407713568
0.6425860913195511,1.603574349852396,0.001714832867571704,79.82209498367183,0.1443755027415705
0.6433003770338369,1.5858363401421574,0.0018857501804513167,80.29109875992822,0.13041326883059262
0.6440146627481226,1.5597046711384688,0.0018550419756013115,80.80201962131532,0.11301347515895238
0.6447289484624084,1.5360511781920938,0.0017115230168600368,80.6821678120532,0.12915484899421423
0.645443234176694,1.5169124113369112,0.0016610186750388011,81.10590963828979,0.13444273760997433
0.6461575198909797,1.4897428368169163,0.0017508948776328995,80.96108340239869,0.13558542859585757
0.6468718056052655,1.473589494833128,0.0015442413662220661,80.84190931144137,0.13723296611500324
0.6475860913195511,1.449774586579659,0.0016595097446214081,80.45320309528546,0.13252160074276848
0.6483003770338369,1.4296935066431062,0.001548986087144648,79.98577457918987,0.16026745325368602
0.6490146627481226,1.4103242737335604,0.0013633443089924502,79.440878845186,0.1368661204012737
0.6497289484624083,1.3912859828824486,0.001335346683082886,78.9197785726766,0.16584044012439333
0.650443234176694,1.3748008200879618,0.0014000544203667364,78.26334001306759,0.1691675362596018
0.6511575198909797,1.3569950906817632,0.0012850290417191308,77.69307748073446,0.15107625694065405
0.6518718056052655,1.3400496151697245,0.001302051159620454,76.44817004862716,0.18336279466986888
0.6525860913195511,1.3209707145308898,0.001151340265759064,75.11647030606099,0.15719201800516538
0.6533003770338368,1.3052561899548212,0.00105041432668753,73.79162941404304,0.18137804404063212
0.6540146627481226,1.2913620117251345,0.0011546349774756123,72.70011749330685,0.19906868764748248
0.6547289484624083,1.2760524141923,0.001019111727425966,71.1712498305742,0.18921742771204694
0.655443234176694,1.259918744119251,0.0011448618134722844,69.17799161123011,0.2241672821637777
0.6561575198909797,1.246783465027969,0.0008634554341604157,67.68448543964665,0.1689789536670871
0.6568718056052654,1.2324924640982369,0.0009824239433803242,65.48358648126876,0.20436971560918787
0.6575860913195511,1.2221664864511952,0.0008920686303452164,64.25198320443491,0.2107199836281022
0.6583003770338368,1.2086146993746893,0.0009392454377852586,62.22027292443428,0.22604295796718935
0.6590146627481226,1.1951257527342374,0.0007179655430876895,59.64013491132923,0.1936851474612187
0.6597289484624083,1.1857623077972526,0.0008732201992244687,58.04139766980292,0.22512183853291143
0.660443234176694,1.1763887119660172,0.0007219081530684549,56.2640300839476,0.21173388319737318
0.6611575198909797,1.1671907441126015,0.000673188786550711,54.50707539041906,0.2000132404245863
0.6618718056052654,1.1570464577096862,0.0007120659347116414,52.38605908877627,0.21241961969206438
0.6625860913195512,1.147818152544331,0.0006063360398681926,50.06238897701785,0.1980029774473927
0.6633003770338368,1.140036314015453,0.0005082410362659918,48.312536299829475,0.1799096862905597
0.6640146627481226,1.1325170758412693,0.0006062773312374293,46.397032887402645,0.20748920548748362
0.6647289484624083,1.1241159261797709,0.0005464186866656419,44.140536551752604,0.19804898002097537
