# e, |m|, m2, m4 [calculated 2025-01-23 17:51:21.729360 on topology: triangular]
-1.4878,0.28935,0.11820875000000002,0.030702358418750002
-1.5352999999999997,0.3489000000000001,0.15348950000000003,0.040142685912500004
-1.4269999999999998,0.28235,0.12103674999999998,0.037225129243749995
-1.4243999999999999,0.25545,0.09106575,0.01688198731875
-1.5812,0.32975,0.15420575,0.04728812804375
-1.5166,0.30205,0.13313324999999998,0.037240324406250004
-1.3849,0.25489999999999996,0.09753799999999999,0.024205758725
-1.5606000000000002,0.3289000000000001,0.15054949999999998,0.049151085612500006
-1.5544,0.3186,0.1407325,0.03993324643749999
-1.411,0.2565,0.100756,0.025755611725000006
-1.3576,0.2816,0.10347900000000003,0.0198807531
-1.3185,0.18044999999999997,0.048320749999999996,0.0057964340187499986
-1.4104,0.2541,0.10232100000000002,0.026929576725000005
-1.4301,0.21635,0.07195275000000001,0.01347588481875
-1.4146,0.2844,0.1061175,0.0208404633375
-1.4365999999999997,0.24465,0.10190375000000002,0.030282954668750004
-1.5181000000000002,0.26035,0.09821375000000002,0.02139979206875
-1.4808,0.2539,0.08694650000000001,0.015128710812500001
-1.5274999999999996,0.28265,0.10936275000000001,0.024465481518750002
-1.3366999999999998,0.24480000000000002,0.09145199999999999,0.023458490325000005
-1.3973000000000002,0.28300000000000003,0.10502250000000002,0.0227286852375
-1.5034999999999998,0.27035,0.12068625000000001,0.04276674575624999
-1.4613999999999998,0.2797,0.11162100000000001,0.026387510025
-1.4817999999999998,0.2224,0.07869150000000001,0.0188269546125
-1.6007000000000002,0.4086,0.21010550000000003,0.0728953964375
-1.5577,0.31025,0.14127425000000002,0.04057405023125
-1.4391,0.2772,0.11905700000000001,0.033267356225
-1.4013,0.24405,0.09093375000000002,0.020180265318750005
-1.4552000000000005,0.3037,0.12104000000000001,0.026967731600000003
-1.4226999999999999,0.24715,0.10103525,0.027141716356249998
-1.3093000000000001,0.2109,0.068003,0.012031277524999997
-1.4988,0.3156,0.1357005,0.0352229102625
-1.4798000000000002,0.31205,0.12687675,0.030896455143750008
-1.5578000000000003,0.34740000000000004,0.1571065,0.0433324353625
-1.3303,0.18134999999999998,0.048023249999999996,0.005908691531250001
-1.4927999999999997,0.3005,0.12283750000000003,0.033873553262499995
-1.5441000000000003,0.28914999999999996,0.12267425,0.037352704156250006
-1.4195999999999998,0.26355,0.10154175000000003,0.02314821631875
-1.4551000000000003,0.3069,0.136176,0.03880557337499999
-1.4898999999999998,0.26585,0.10818074999999999,0.026762835393749997
-1.4311,0.193,0.05757400000000001,0.0089704705
-1.5199999999999998,0.28400000000000003,0.11405749999999999,0.0267504015125
-1.4982999999999997,0.30540000000000006,0.128539,0.03100299055
-1.4057,0.23814999999999997,0.09664475000000002,0.02779138994375
-1.4709999999999999,0.30924999999999997,0.13318275000000002,0.03710466706875
-1.4382,0.26805,0.09717275,0.01840346189375
-1.4143999999999997,0.29325,0.11804725,0.028744741506249998
-1.3659999999999999,0.26935000000000003,0.09718675000000002,0.02068929611875
-1.4874,0.28069999999999995,0.1049135,0.021576892287499996
-1.4706000000000001,0.22824999999999998,0.07249475,0.010334829293749999
-1.5066,0.30825,0.13645225,0.041048417181250005
-1.4916999999999998,0.30870000000000003,0.12755799999999998,0.03409019935
-1.3611000000000002,0.23185000000000003,0.08011524999999999,0.01620023723125
-1.5764999999999998,0.35074999999999995,0.16921925000000002,0.05677167565625
-1.5057,0.309,0.125924,0.029582206175000004
-1.5037999999999996,0.2812,0.10678699999999999,0.021769353124999995
-1.5019999999999998,0.30265000000000003,0.13127875,0.03393470966875
-1.5113000000000003,0.30754999999999993,0.12907424999999997,0.036707469131249996
