# e, |m|, m2, m4 [calculated 2025-01-23 17:54:10.695566 on topology: triangular]
-2.1976999999999998,0.77825,0.61654075,0.39966292114375
-2.1234,0.7269000000000001,0.552517,0.34302180002500005
-2.1809999999999996,0.7673000000000002,0.5992465,0.3807671093125001
-2.1952,0.77185,0.61247775,0.40160299096875
-2.1197999999999997,0.7128500000000001,0.5355577499999999,0.32459756911875
-2.1028000000000002,0.72725,0.5482377500000001,0.33171067491874995
-2.1049,0.6964,0.5179385000000001,0.3069913662125
-2.1576,0.7518,0.5844830000000001,0.3745163576749999
-2.2032,0.7883,0.6298094999999999,0.41505619008749994
-2.1881,0.7654000000000001,0.5985415,0.3797110424125
-2.1496,0.7402,0.574242,0.36131559577499994
-2.2112999999999996,0.7719999999999999,0.609019,0.39517556395
-2.1352999999999995,0.7399000000000001,0.5695905,0.35450960808750004
-2.1184000000000003,0.7121499999999998,0.54345425,0.34015250320625007
-2.1785,0.7767000000000001,0.612374,0.39496036925
-2.0518,0.6912999999999999,0.512425,0.3105105223
-2.1314,0.73685,0.5696337499999999,0.35937940161875
-2.1034,0.7299,0.550749,0.32807328480000003
-2.2091,0.78315,0.62522375,0.41140472226874997
-2.2341,0.7948999999999999,0.6391815,0.42484735511249994
-2.1845,0.7548499999999998,0.6001442499999999,0.3945149451812499
-2.1723999999999997,0.7654000000000001,0.5977505,0.37923893791249996
-2.1913,0.7733,0.6102620000000001,0.39291599525000004
-2.2247,0.7948999999999999,0.6410220000000001,0.42904112819999995
-2.1912000000000003,0.7661,0.5996095,0.3837467384125
-2.1037999999999997,0.70905,0.54119875,0.33292969279375006
-2.113,0.7290999999999999,0.5580915000000001,0.34970293361249993
-2.1536999999999997,0.7368000000000001,0.5742490000000001,0.368385046225
-2.197,0.7742999999999999,0.617078,0.40728660679999995
-2.2064,0.7698999999999998,0.608989,0.39734091639999997
-2.1236,0.7220499999999999,0.54238825,0.32487985755625004
-2.1100000000000008,0.73095,0.55194175,0.33682836844375
-2.1951,0.7726999999999999,0.608519,0.3933885360499999
-2.1892,0.7761500000000001,0.61217675,0.3946501209687499
-2.1805,0.7721499999999999,0.60628275,0.38825866741875
-2.0665,0.7041,0.5287640000000001,0.32164199922500003
-2.1622000000000003,0.7692500000000001,0.6040362499999999,0.38733521890625006
-2.1803,0.75815,0.59336275,0.38379261686875005
-2.0697,0.6777500000000001,0.49781125,0.29240040705625003
-2.1419,0.74405,0.56946325,0.34876096853125005
-2.0719,0.6974499999999999,0.50793325,0.29256646920624996
-2.1691,0.7418499999999999,0.57438575,0.36491798699374994
-2.1748999999999996,0.7593,0.5982015,0.3837997105875
-2.1765,0.7568,0.5952965,0.3839167178375
-2.2337000000000002,0.78995,0.6335062499999999,0.4181665937062499
-2.2038,0.77595,0.61096525,0.3908867823812501
-2.1629,0.75395,0.58725775,0.37481915914374997
-2.1931,0.7498,0.590419,0.38553907119999997
-2.2314000000000003,0.78755,0.62917525,0.41410397775625
-2.1957000000000004,0.7521000000000001,0.5924615,0.3901745209625
