# e, |m|, m2, m4 [calculated 2025-01-23 18:02:21.874153 on topology: hexagonal]
-1.1499000000000001,0.5465,0.33990458024691356,0.14962238524631533
-1.0912722222222222,0.33805,0.15993339814814816,0.04728100025819329
-1.1392444444444445,0.5347333333333334,0.3166229135802469,0.12962786646541685
-1.1173666666666668,0.44934444444444444,0.24803559876543216,0.0912430637626105
-1.1261944444444445,0.4776944444444445,0.2651653549382716,0.09967808503610634
-1.1359277777777776,0.4876499999999999,0.29015286111111116,0.12633533743685701
-1.0989888888888888,0.38549999999999995,0.18389463580246912,0.05279157769437776
-1.1280666666666668,0.5339222222222222,0.31481726543209876,0.12283497576374218
-1.1273111111111112,0.4766888888888889,0.29558175308641976,0.1341774181753239
-1.1544944444444445,0.5593944444444445,0.3459686759259259,0.15153754029116656
-1.147911111111111,0.4837666666666667,0.29578747530864197,0.13049276867849607
-1.145827777777778,0.5621833333333334,0.35134735493827157,0.15581589308624355
-1.1249944444444444,0.47611666666666674,0.2694384351851852,0.10233100116261717
-1.12745,0.4166055555555556,0.2168580524691358,0.07449717873291514
-1.10605,0.38443888888888894,0.19190775,0.06173488858663981
-1.1183666666666665,0.44299999999999995,0.22911089506172844,0.07511490987772253
-1.127261111111111,0.5203166666666666,0.311553725308642,0.12871851654628008
-1.133627777777778,0.49413888888888885,0.291628725308642,0.11930129709008438
-1.1379166666666665,0.49981666666666674,0.293015762345679,0.11902351413296276
-1.1415555555555554,0.5395333333333333,0.3265573580246914,0.13527481095459148
-1.1429055555555554,0.55855,0.3366173734567901,0.1366085542609749
-1.144288888888889,0.5700222222222222,0.3571001172839506,0.15609136407118393
-1.1367555555555555,0.5210111111111111,0.30658595061728394,0.12378954533188918
-1.110211111111111,0.45204444444444447,0.24270087037037036,0.08472627287555441
-1.140338888888889,0.5821611111111111,0.36848101543209877,0.16383661410026767
-1.1427666666666665,0.5408666666666666,0.331235475308642,0.14038493181340686
-1.1422166666666664,0.5607944444444444,0.3400495216049383,0.13946737698430595
-1.1410500000000001,0.5701055555555556,0.34875697222222224,0.14810364809685928
-1.1179555555555556,0.43099999999999994,0.22895396296296297,0.08076000593128714
-1.1541944444444443,0.5852722222222223,0.3742875524691358,0.167662168950262
-1.1146833333333335,0.4413166666666667,0.231858762345679,0.07619931181741638
-1.1343055555555557,0.4916944444444445,0.28898021913580246,0.11892232189167712
-1.1246722222222223,0.46790555555555563,0.2620476080246914,0.10035712429241446
-1.1173666666666668,0.4436888888888888,0.2451168765432099,0.08962393377548775
-1.1477499999999998,0.5234277777777777,0.31326526234567903,0.13370080757446368
-1.1398833333333334,0.4679611111111111,0.2681466141975309,0.10358807602470947
-1.135288888888889,0.47967777777777776,0.28183045061728396,0.11414787313690176
-1.1472555555555557,0.5368111111111111,0.33009415432098765,0.14296640857798548
-1.1178722222222222,0.4907611111111112,0.28446260802469137,0.11101704988274365
-1.141761111111111,0.570038888888889,0.3480136450617284,0.14544057083489276
-1.1238222222222223,0.48120000000000007,0.2723509197530864,0.10443763014180193
-1.1458666666666668,0.5806666666666667,0.36749490123456796,0.16529600108860693
-1.1303111111111108,0.5290777777777778,0.31052840123456793,0.12495640870430766
-1.1241666666666668,0.4341222222222222,0.2450566234567901,0.09703051217799306
-1.1417555555555556,0.49140000000000006,0.2728893827160494,0.10085137990783416
-1.1391944444444446,0.49767222222222224,0.29626945370370367,0.12517970634179526
-1.1461277777777779,0.6014055555555555,0.38174818827160495,0.16512193680003523
-1.1379000000000001,0.47559999999999997,0.2752815864197531,0.11017780856464145
-1.1000944444444445,0.3811833333333333,0.1841874166666667,0.05971800965762746
-1.129161111111111,0.5050722222222221,0.31306656481481476,0.13622776320623284
-1.13055,0.5046277777777778,0.29266541049382716,0.11063204212482951
-1.1427111111111112,0.5425111111111112,0.32859591975308644,0.13446278223391442
-1.0894555555555556,0.3720666666666667,0.18623019135802474,0.06154355112222412
-1.1440111111111109,0.5795666666666667,0.37418076543209877,0.17400017329125134
-1.1312777777777778,0.5019777777777779,0.30039558024691354,0.13075568870672916
-1.1431222222222222,0.5646444444444445,0.34702179629629626,0.15115513741123116
-1.127811111111111,0.5272666666666667,0.30859052469135806,0.11971759198428401
-1.1221555555555556,0.47309999999999997,0.26633172222222223,0.10654853331971309
-1.1349833333333332,0.4745944444444445,0.2684091512345679,0.10098468638676364
-1.140477777777778,0.5081,0.30615469753086416,0.13666407271098346
-1.1381444444444444,0.5668777777777777,0.35983199382716047,0.15718615724148186
-1.1376555555555554,0.5322888888888889,0.3346724012345679,0.15378400019718602
-1.113311111111111,0.4419666666666667,0.2477227283950617,0.09971364850320835
-1.1484777777777777,0.5711333333333334,0.3640380432098766,0.17069295767408743
-1.10255,0.39561666666666667,0.1980782438271605,0.06485163009390241
-1.12035,0.49212777777777783,0.27091460185185184,0.09533359646022234
-1.1346944444444444,0.4901611111111111,0.28759294135802466,0.11675143069224297
-1.1125222222222222,0.4117777777777778,0.2097165308641975,0.06761717079205914
-1.1313666666666666,0.5127333333333334,0.3055477222222222,0.12372200009352424
-1.1144277777777778,0.4433277777777777,0.23999713888888888,0.08430680177420838
-1.1330277777777777,0.5775722222222222,0.3539591450617284,0.14348009454794142
-1.1420555555555554,0.5428888888888889,0.3374046358024691,0.14842856451962924
-1.1386055555555559,0.5257388888888889,0.3179335586419753,0.1316103163330485
-1.1154777777777778,0.4547111111111111,0.2491848209876543,0.08964546480947835
-1.1181999999999999,0.45028888888888885,0.26422824691358027,0.11160027534062264
-1.1140944444444443,0.4474166666666666,0.2505800277777778,0.09643929025384945
-1.1066166666666666,0.36166111111111104,0.17814024382716048,0.05823123072936195
-1.1363833333333333,0.5049055555555555,0.29476679320987653,0.11739374011183601
-1.128011111111111,0.49756666666666666,0.28084556790123455,0.1066685095385269
-1.1294166666666665,0.47120555555555554,0.2734919969135802,0.10954974852121534
-1.1107777777777776,0.4125000000000001,0.22248275308641977,0.08082234281830512
-1.1424611111111111,0.5003833333333333,0.2995795216049382,0.12596782874124465
-1.1219,0.45469999999999994,0.2486515617283951,0.08906702042780255
-1.1108888888888888,0.4016888888888888,0.19856580864197532,0.06656275685329027
-1.157388888888889,0.6030666666666666,0.38844396296296296,0.17517809337207363
-1.1242666666666665,0.5207555555555556,0.30421037654320987,0.11754980012941435
-1.1331777777777776,0.4272555555555556,0.23779431481481478,0.09266730738577389
-1.1355277777777777,0.5176833333333333,0.3140989660493827,0.13440087956433566
-1.1257166666666667,0.54325,0.33316707098765425,0.1406181521669515
-1.1454333333333333,0.5748888888888889,0.3530172839506173,0.14660920446970352
-1.1331833333333332,0.4981722222222223,0.29988395370370374,0.12678395509815674
-1.119261111111111,0.4408611111111111,0.24210088580246913,0.09467019923988244
-1.1376111111111111,0.5137444444444444,0.30354463580246915,0.12087258173603299
-1.151,0.5996888888888889,0.38821368518518523,0.17702763383224163
-1.1510111111111114,0.5599222222222222,0.3510402283950617,0.15546920248302662
-1.1271333333333333,0.4559,0.26087575925925927,0.10092606779167237
-1.1246666666666667,0.4797666666666667,0.2745715802469136,0.10637126059690978
-1.1207555555555553,0.4861777777777778,0.2777547839506173,0.10612613786734303
-1.1344888888888887,0.4970222222222222,0.30754175308641973,0.13471579632072855
-1.0970833333333332,0.36774999999999997,0.17126041666666666,0.05126496564309842
-1.130411111111111,0.4789444444444444,0.2705812592592593,0.10536943938791725
-1.1293888888888888,0.4557111111111112,0.24981882098765432,0.0900545294771624
-1.1200055555555555,0.43847222222222215,0.24070215740740736,0.09037036440050582
-1.1290944444444444,0.5151500000000001,0.2957304475308642,0.11194450541216373
-1.1502611111111112,0.5904722222222223,0.3763909290123457,0.16861250747174303
-1.12985,0.4579277777777777,0.26077377469135804,0.10427655508749333
-1.1197333333333335,0.4257222222222222,0.24517840123456788,0.098082717806994
-1.1233333333333333,0.4924444444444444,0.29424167283950614,0.12604090524414913
-1.1426444444444444,0.5273333333333334,0.3319492345679012,0.14924530325805135
-1.1388555555555555,0.5042333333333333,0.3067187592592593,0.1348291157290409
-1.1249444444444445,0.46364444444444447,0.2647328641975309,0.10399868012346061
-1.119072222222222,0.4339944444444444,0.242097737654321,0.09553859415195377
-1.1037333333333335,0.4633222222222222,0.27007178395061726,0.11062894516194749
-1.1457111111111111,0.5794444444444444,0.35446780864197536,0.14544827660957743
-1.135227777777778,0.5315055555555556,0.317668212962963,0.1305377984165381
-1.1494666666666666,0.5367444444444445,0.3316709567901235,0.14871492303378867
-1.117388888888889,0.4741666666666666,0.2505482839506173,0.08354109026079866
-1.1350888888888888,0.4327,0.25302814197530865,0.11333217527619839
-1.1422833333333333,0.5353166666666667,0.32263971296296295,0.13780049292396263
-1.1448222222222222,0.5203333333333333,0.3168774691358025,0.1345656623651311
-1.1287888888888888,0.4653888888888889,0.2687113827160494,0.10901425720671391
-1.1424277777777778,0.5554722222222221,0.3366759475308642,0.13882157936819367
-1.120138888888889,0.4406277777777779,0.2426314845679012,0.09018444369969231
-1.1151,0.4180222222222223,0.2237296975308642,0.08482029731707628
-1.1136,0.46010000000000006,0.2503388703703704,0.08794825522119913
-1.1421277777777776,0.5551055555555555,0.3422807438271605,0.1456438977084486
-1.1430611111111113,0.5056833333333334,0.30662789814814817,0.13174017302161922
-1.1407666666666665,0.5119888888888888,0.3122614814814815,0.13602238775997944
-1.1459333333333332,0.5697,0.36373958641975307,0.16707174966914531
-1.1239777777777775,0.4632333333333334,0.2658996049382716,0.10582637509826627
-1.1380333333333335,0.5163444444444444,0.3124672345679012,0.13081544537015696
