# e, |m|, m2, m4 [calculated 2025-01-23 18:04:04.187031 on topology: hexagonal]
-1.1813722222222223,0.69195,0.48635105864197536,0.24969912667122293
-1.1837222222222221,0.6841333333333334,0.4891674506172839,0.2628905238909713
-1.1853444444444445,0.6998555555555557,0.5022350246913581,0.2651462280094384
-1.1738444444444445,0.6513555555555556,0.4456790061728395,0.22527119864353184
-1.1670777777777777,0.6236444444444444,0.4170572654320987,0.2065661418703037
-1.1607666666666667,0.5932777777777778,0.39305091975308637,0.1877236496848175
-1.140738888888889,0.5511166666666667,0.3493227685185186,0.16493104810852482
-1.193472222222222,0.7163944444444446,0.5272087746913581,0.29569124951511105
-1.1889,0.6776555555555555,0.47772372839506166,0.25237088513432404
-1.1584833333333335,0.6225833333333333,0.41009863888888887,0.1917679400501629
-1.1765277777777778,0.655461111111111,0.4528044660493827,0.2335273952366893
-1.1691055555555556,0.6081055555555556,0.40586176851851846,0.2007653633087763
-1.1720333333333333,0.6461111111111112,0.4386199259259259,0.21854507989167815
-1.166088888888889,0.6307222222222222,0.430200512345679,0.2194252699076113
-1.191588888888889,0.6889777777777778,0.49176267283950614,0.263412631602974
-1.1652944444444444,0.6365944444444446,0.43181125617283955,0.21739671686738585
-1.1724055555555555,0.6232055555555556,0.43923965740740734,0.23529856717697478
-1.1763222222222223,0.6660666666666667,0.4672541172839506,0.24457002626064434
-1.1881833333333334,0.6972166666666666,0.49787191666666664,0.26500619001746395
-1.1716,0.6543777777777777,0.46165075925925925,0.23848841476454616
-1.1878055555555553,0.6599833333333333,0.47057224999999997,0.25526934511134836
-1.1576055555555553,0.6179166666666667,0.4131990092592593,0.20399696180014004
-1.1807055555555557,0.6777944444444445,0.4798653055555556,0.24912310012447703
-1.17645,0.6638611111111112,0.4618815956790123,0.23447859694065024
-1.184238888888889,0.7068388888888889,0.5108779351851852,0.27833353560068874
-1.1578388888888889,0.5958833333333334,0.399219262345679,0.19867698376592458
-1.1721555555555554,0.6553,0.46112520370370363,0.24548571707569164
-1.1579499999999998,0.6071166666666666,0.4046443734567901,0.19380471755172707
-1.1700666666666666,0.6228777777777778,0.43235938271604946,0.2267433543112521
-1.1679555555555554,0.6385444444444445,0.44437274691358025,0.23034645564286887
-1.1716111111111112,0.6393888888888889,0.4367488950617283,0.21577330578044315
-1.1738722222222222,0.6339388888888889,0.4332813425925925,0.22228430719743084
-1.1391888888888888,0.5240777777777778,0.31322259259259255,0.13089190887762917
-1.1788222222222222,0.6674555555555556,0.4743070555555555,0.2509346371117341
-1.1720611111111112,0.6744499999999999,0.4632681820987654,0.22830174059389483
-1.1486333333333334,0.5896777777777777,0.3794139999999999,0.1764889268512803
-1.1625833333333333,0.6203055555555556,0.4127741820987655,0.1984024416044915
-1.1692888888888888,0.6149111111111111,0.41135918518518516,0.20032699561843853
-1.1645555555555556,0.6026777777777778,0.3899006358024692,0.17839470757202977
-1.1695555555555555,0.6674333333333332,0.4585563950617284,0.22599525750652336
-1.151888888888889,0.6054888888888889,0.39058131481481484,0.18120759618296184
-1.1825944444444445,0.7025277777777776,0.5120535277777778,0.28314904251175416
-1.1823166666666665,0.6838166666666666,0.48534605864197533,0.256588398095137
-1.1679166666666667,0.6098833333333333,0.4169024228395062,0.21057966801616843
-1.1663666666666668,0.6432555555555556,0.4438880123456791,0.2282266994674021
-1.18025,0.6626722222222221,0.4608098117283951,0.24038499120180518
-1.1684222222222223,0.6544333333333334,0.4514489012345679,0.22970199647803305
-1.1877222222222223,0.7074333333333332,0.5092314320987655,0.27049736093120336
-1.174772222222222,0.6581166666666667,0.45800731790123456,0.2345801065647986
-1.1780111111111111,0.6819777777777777,0.47699571604938273,0.24618440813062797
-1.1761444444444444,0.6229666666666667,0.42841432098765436,0.22221916376585124
-1.1827666666666667,0.6751666666666668,0.48021620370370366,0.2547347930588763
-1.143788888888889,0.5495,0.3495433271604938,0.15908116077974202
-1.1738388888888887,0.6455166666666666,0.43707134876543213,0.21252202291891195
