# e, |m|, m2, m4 [calculated 2025-01-23 18:13:49.092632 on topology: hexagonal]
-1.126051388888889,0.33292361111111113,0.1354905603780864,0.02890431326355287
-1.1316347222222223,0.36911527777777775,0.1696048555169753,0.045210413870554855
-1.1141944444444445,0.2949333333333333,0.11088081520061728,0.021670517083911017
-1.1257013888888887,0.2999041666666667,0.11849244502314814,0.025114231303650664
-1.1166263888888888,0.25062361111111114,0.09198691878858023,0.018604504584175393
-1.1301819444444443,0.3647958333333334,0.17738370621141974,0.0550021375460345
-1.1213499999999998,0.3547944444444444,0.15136366435185183,0.03451129990526107
-1.123413888888889,0.36003888888888896,0.16664187229938274,0.04369318905064772
-1.136322222222222,0.4257194444444445,0.22688718981481482,0.07651394045316268
-1.1133930555555556,0.31749305555555557,0.13038439332561727,0.030675271943360848
-1.1210430555555555,0.34707916666666677,0.15466712866512344,0.04018688619956944
-1.1289624999999999,0.4278541666666667,0.21806640567129626,0.06741326747350068
-1.1192875,0.3218125,0.15218838560956793,0.04267286833704872
-1.1240319444444444,0.3821069444444445,0.18011032503858027,0.049322252261685684
-1.1109847222222222,0.30133750000000004,0.11810394463734568,0.024217020811551707
-1.1272694444444447,0.3983861111111112,0.18162830208333328,0.04551737611308676
-1.1212458333333333,0.31587916666666666,0.1400704998070988,0.03652067209216164
-1.1145972222222225,0.29630833333333334,0.12611003356481482,0.03133188800879672
-1.1158694444444444,0.3868027777777778,0.17989702006172836,0.0480936011821798
-1.119025,0.36282777777777775,0.16469378395061723,0.04087459789423702
-1.1232972222222222,0.35326666666666673,0.15085088850308642,0.03596246798690012
-1.1169430555555555,0.3119319444444445,0.13142597357253086,0.031616641503782364
-1.116931944444444,0.3347847222222223,0.13979138522376544,0.031017991929044923
-1.1153277777777777,0.28873611111111114,0.10748851311728394,0.022074223808219814
-1.1116680555555556,0.33181527777777775,0.1389571657021605,0.034283865627186605
-1.116486111111111,0.25956666666666667,0.09511225733024693,0.019598946201982336
-1.1085208333333332,0.2000375,0.0578221668595679,0.00721160597970648
-1.1096027777777777,0.23711944444444444,0.07257205208333334,0.010823219257342505
-1.1226444444444446,0.29959722222222224,0.11114772762345679,0.020377521793436864
-1.1199166666666667,0.3583277777777778,0.15946329783950616,0.040687222563336914
-1.1223569444444446,0.34509861111111123,0.15896067110339507,0.042402990365159265
-1.1064972222222225,0.3103138888888889,0.1255072638888889,0.02583353426936452
-1.09175,0.21698333333333333,0.08039822685185186,0.017236594758728425
-1.1036458333333332,0.2771763888888889,0.0981499106867284,0.016104129975242125
-1.126325,0.3513166666666667,0.1636668360339506,0.048040898457538075
-1.1125833333333333,0.2929444444444444,0.10787721412037038,0.01784037558969427
-1.130251388888889,0.3042736111111111,0.1292159241898148,0.03314371509360859
-1.1191222222222221,0.31375555555555557,0.12940749421296296,0.029870212609269062
-1.1021569444444443,0.15544027777777777,0.045796485146604934,0.008094613551299656
-1.1112236111111111,0.2535291666666667,0.08946569116512344,0.015535169570662562
-1.1256263888888889,0.34562916666666665,0.15299136053240742,0.03757570613949933
-1.1157527777777778,0.266125,0.0985009749228395,0.018938756021904344
-1.1065263888888888,0.25059305555555556,0.08989491454475308,0.01700230188465007
-1.1129541666666667,0.24828194444444443,0.08411661091820989,0.014542455875847736
-1.115023611111111,0.3171319444444444,0.13217627372685187,0.029124095491859934
-1.1078791666666667,0.2897763888888889,0.11758426485339506,0.027262663885223474
-1.1240736111111114,0.3673263888888889,0.16666458777006174,0.044607222979501655
-1.125608333333333,0.3369555555555555,0.14912446450617284,0.03832305895193641
-1.108947222222222,0.20395277777777776,0.06790808179012346,0.011596331000143395
-1.0906319444444446,0.19105694444444446,0.04926648668981483,0.004949006634298119
-1.1174361111111109,0.2849583333333333,0.1218375474537037,0.02925516902907171
-1.103048611111111,0.27087361111111113,0.09876756462191358,0.01952141092381446
-1.1194583333333332,0.2967388888888889,0.11562694367283949,0.02380525732024171
-1.1281833333333333,0.35356388888888896,0.14734737731481481,0.03214105970175013
-1.10975,0.24695555555555554,0.09119628973765431,0.017920925025986124
-1.1097736111111112,0.31993750000000004,0.1323134519675926,0.030788158607107707
-1.0973208333333333,0.27625694444444443,0.0971602143132716,0.017671200566728048
-1.1170541666666667,0.3205152777777777,0.1345399457947531,0.029801301295340928
-1.1144875,0.3549625000000001,0.15723355729166666,0.03861579506411505
-1.1125611111111111,0.2596527777777778,0.1020515798611111,0.023611139622967906
-1.1227222222222222,0.28035833333333327,0.12429232831790125,0.03957700652791941
-1.1037847222222221,0.24249583333333333,0.07435444888117285,0.010014644305476024
-1.1056930555555555,0.24107638888888894,0.08389033275462963,0.014323557536506637
-1.1068027777777778,0.21446388888888887,0.0712768688271605,0.01292215604183574
-1.1150208333333333,0.3238597222222222,0.13526217187499998,0.031435092349507976
-1.1013666666666666,0.3038,0.11657467091049382,0.023144068301939724
-1.12855,0.4228111111111111,0.20667115123456786,0.060251052947441444
-1.1066013888888888,0.23182916666666667,0.08214519656635803,0.015062333255962563
-1.1236152777777777,0.3002236111111111,0.1226316606867284,0.029422064261367127
-1.123888888888889,0.3131888888888889,0.12418761689814817,0.027247000086031294
-1.1223347222222222,0.3429041666666667,0.14580034432870373,0.034069899766537876
-1.1280833333333333,0.35310277777777777,0.14751555401234567,0.032519743016747454
-1.1160375,0.23820972222222225,0.08517195852623453,0.01655308938650616
-1.114613888888889,0.31349166666666667,0.1355484591049383,0.03353630267754407
-1.1219819444444445,0.3252958333333333,0.13835288753858024,0.03526289735578804
-1.1177222222222223,0.3207,0.13434657908950615,0.03029738942569673
-1.1237902777777777,0.4023513888888889,0.1854567112268519,0.0470893787718905
-1.1230097222222222,0.3038319444444445,0.12535680652006173,0.027811557970191907
-1.1246694444444445,0.33782222222222225,0.14633215470679015,0.037884858046158223
