# e, |m|, m2, m4 [calculated 2025-01-20 19:03:27.598062 on topology: hexagonal]
-1.2036499999999999,0.7558499999999999,0.5997667500000001,0.40405580191874996
-1.22205,0.7703500000000001,0.62278125,0.42916307113124996
-1.2168999999999999,0.7853999999999999,0.6351855000000001,0.43527137111249997
-1.25075,0.8228500000000001,0.6911862500000001,0.50255673633125
-1.2295,0.7913,0.6380129999999999,0.430233836775
-1.2423500000000003,0.81505,0.6785312499999999,0.48388177260625
-1.2388000000000001,0.8174000000000001,0.680936,0.48705710697500004
-1.2199,0.7719999999999999,0.6290585,0.44076864263750004
-1.2419,0.8145,0.6766885,0.4852405673875
-1.2077499999999999,0.7362500000000002,0.59279975,0.41152291371874994
-1.2461,0.7981000000000001,0.670783,0.4916942821
-1.2128,0.7419999999999999,0.593569,0.40862886287500005
-1.2069,0.7371,0.5840925,0.3962464413375
-1.2282499999999998,0.78625,0.6461222500000001,0.45686345730625
-1.2200499999999999,0.7776500000000002,0.6270052500000001,0.42845071063124995
-1.2359,0.7962,0.6567784999999999,0.46938666323750006
-1.21285,0.76515,0.6162392499999999,0.42541847880624994
-1.2349,0.7752000000000001,0.6409325,0.46170928591250004
-1.21405,0.77555,0.6216257500000001,0.42193490059374994
-1.2022499999999998,0.73795,0.58380425,0.39021562758125
-1.2379,0.7817999999999999,0.6431275000000001,0.4596928098625
-1.2396999999999998,0.8173999999999999,0.677038,0.47774772415
-1.2432,0.7733,0.635408,0.45362248737499994
-1.2442,0.8094,0.6708259999999998,0.478320173975
-1.2346,0.7802999999999999,0.639381,0.4514496144749999
-1.23995,0.7895499999999999,0.6586812499999999,0.48083770825625005
-1.2310000000000003,0.8024,0.6595835,0.46037905628750003
-1.2407000000000001,0.8186000000000001,0.681598,0.4877698933
-1.1893,0.7067,0.541933,0.35136234827499996
-1.2552999999999999,0.7928000000000001,0.657555,0.4766019485999999
-1.21935,0.7389500000000001,0.58372225,0.39703250543125
-1.2252000000000003,0.8007,0.661259,0.46721432217500003
-1.2432,0.8097,0.672871,0.48162764350000004
-1.2421999999999997,0.8101,0.669153,0.473810063925
-1.2358,0.8049000000000001,0.6681010000000001,0.4816024515999999
-1.21755,0.7580500000000001,0.60964775,0.42112628879375
-1.217,0.7454000000000001,0.6063624999999999,0.42673562518749997
-1.22475,0.7878499999999999,0.64153925,0.44786799565625
-1.2565,0.8272999999999999,0.696933,0.5109415334999999
-1.2297,0.7933,0.6488940000000001,0.4561716405749999
-1.22755,0.77055,0.63599825,0.45898779265625
-1.22725,0.7898500000000002,0.6459022499999999,0.4571151079312501
-1.2251,0.7828,0.638268,0.44702455612499997
-1.2348999999999999,0.7707999999999999,0.6289254999999999,0.44732887348750006
-1.2044000000000004,0.7532000000000001,0.593526,0.3942916595999999
-1.2296,0.7759,0.632042,0.440561777
-1.2280499999999999,0.7707499999999999,0.62695425,0.44449245148125
-1.2365,0.7948,0.65207,0.45882891619999994
-1.23505,0.7886500000000001,0.6519107499999999,0.46224239224374997
-1.20035,0.74895,0.58440375,0.38417391166875
-1.2526000000000002,0.8126000000000001,0.6793830000000001,0.49417074750000006
-1.22675,0.7875500000000001,0.6437467499999999,0.4537883676937499
-1.2235500000000001,0.7827500000000001,0.63059875,0.4291649302937499
-1.23745,0.80645,0.6753322499999999,0.49356981410624995
-1.2148,0.7689,0.6167370000000001,0.41799939052499996
-1.26085,0.83005,0.7010237500000001,0.51703866964375
-1.2353,0.8052999999999999,0.6621895000000001,0.46530339238749996
-1.2481,0.8161000000000002,0.67931,0.48946468220000006
-1.2578500000000001,0.8129500000000001,0.6829207499999999,0.50393435739375
-1.25,0.7874000000000001,0.6636675,0.4873537834125001
-1.24235,0.79925,0.67268975,0.49522492964375
-1.1888000000000003,0.7339,0.5756015,0.38314503323750004
-1.2588499999999998,0.8380500000000001,0.71301425,0.52646022745625
-1.23335,0.79055,0.6433867500000001,0.44491118109375
-1.2307000000000001,0.7999,0.6509794999999999,0.44916900196250004
-1.2336,0.7877999999999998,0.6448885,0.45470420331249994
-1.2435,0.8075,0.6735869999999998,0.48367142729999996
-1.2302499999999998,0.7774500000000001,0.6286342500000001,0.43939676308125003
-1.2294,0.7594,0.6263965,0.4487683190875
