# e, |m|, m2, m4 [calculated 2025-01-20 19:03:05.473431 on topology: hexagonal]
-1.2087999999999999,0.7424999999999998,0.595234,0.407922241675
-1.20885,0.7478500000000001,0.59543775,0.39740833786875
-1.2348000000000001,0.7621000000000001,0.6252805,0.44078673808749996
-1.2070999999999998,0.7067,0.5528255,0.3706608321125
-1.1980499999999998,0.7407499999999999,0.58258975,0.38687239819374997
-1.1493,0.6604999999999999,0.49600249999999996,0.31352093731249997
-1.1974,0.7383,0.578334,0.38363549850000006
-1.212,0.7552000000000001,0.6122315,0.4243419906874999
-1.2279,0.7616,0.6207225000000001,0.4430776319625
-1.18635,0.7446499999999999,0.57649175,0.36882294539375005
-1.19955,0.72175,0.57020575,0.38608537361875
-1.2079,0.7796,0.629776,0.4283640008499999
-1.2132500000000002,0.75365,0.6024892500000001,0.40969032950625
-1.2183000000000002,0.7613999999999999,0.607076,0.41136504995
-1.18175,0.67175,0.5138652499999999,0.33423638335625
-1.1972,0.7362000000000001,0.5810845,0.3819748427125
-1.21105,0.7327499999999999,0.58994025,0.41590375670625
-1.21505,0.7454500000000001,0.59657825,0.40957573120625
-1.24015,0.8170499999999999,0.67777625,0.48127953693125003
-1.21275,0.75975,0.60458975,0.40276620591875
-1.2243,0.7402000000000002,0.5976255,0.41942186883750004
-1.2038000000000002,0.7123,0.564076,0.38045164382499996
-1.23025,0.7922499999999999,0.64346975,0.44547832911874996
-1.2067,0.7656000000000001,0.6023165000000001,0.3934905996875
-1.2067,0.7163,0.5558535,0.36565872191250004
-1.19275,0.73535,0.56875825,0.36125945858125
-1.2387,0.7721999999999999,0.6386255000000001,0.4623491673875001
-1.2111,0.7632000000000001,0.6056444999999999,0.4064553746624999
-1.1903,0.7294000000000002,0.565358,0.36450426132499997
-1.17925,0.7138499999999999,0.54984225,0.35495966120625
-1.19205,0.7038500000000001,0.5483592500000001,0.3568729192062499
-1.2242000000000002,0.7875999999999999,0.635301,0.4322816529
-1.2026,0.7313000000000001,0.5775929999999999,0.386389085475
-1.21315,0.75235,0.6027827499999999,0.41467201894375
-1.222,0.7807000000000001,0.631713,0.43688056102500006
-1.2071500000000002,0.72985,0.5773802499999999,0.38875648710624994
-1.21815,0.7869499999999999,0.63962275,0.44114847206874996
-1.23375,0.7891499999999998,0.6488147500000001,0.4581813894437501
-1.1765999999999999,0.7202000000000001,0.5554785,0.35392668138749994
-1.1958,0.7019,0.5378069999999999,0.34982621610000003
-1.2079,0.7230999999999999,0.5772465000000001,0.39393016098750006
-1.2055,0.7592000000000002,0.604175,0.40294758327499997
-1.2097499999999999,0.7625500000000001,0.6138927500000001,0.42375856199375
-1.19225,0.7474500000000001,0.58868575,0.3956514931937501
-1.1701500000000002,0.6935500000000002,0.53595925,0.35513690505625
-1.2096999999999998,0.7127,0.5826445,0.41608524133749997
-1.2082,0.7805999999999998,0.629715,0.426837562575
-1.2002499999999998,0.7291500000000001,0.5811842500000001,0.3901630543562501
-1.18905,0.7213499999999999,0.5736717499999999,0.39488115284374997
-1.2116999999999998,0.764,0.6092035,0.4119510194875
-1.2061,0.7503,0.6010305,0.4109579608875
-1.2128,0.7698999999999999,0.622883,0.4305864669499999
-1.2152500000000002,0.7463500000000001,0.5944437499999999,0.40286767851875
-1.18525,0.68125,0.5113622499999999,0.31819140120624995
-1.17745,0.7443500000000001,0.57965575,0.37724268431874997
-1.17145,0.6903500000000001,0.53104225,0.33924018135625
-1.1796,0.6955,0.5274515000000001,0.33077183326250004
-1.18355,0.7329500000000002,0.56762775,0.37005804766874995
-1.13875,0.63025,0.45301175,0.27204216246875
-1.23575,0.7889500000000002,0.6441962500000001,0.45472756440625006
-1.2139,0.7472,0.5932320000000001,0.397317358725
-1.2113500000000001,0.7783500000000001,0.62630675,0.43034319696874995
