# e, |m|, m2, m4 [calculated 2025-01-23 18:12:09.967216 on topology: triangular]
-2.061448,0.6407060000000001,0.42462762040000007,0.1949137154557758
-2.0864879999999997,0.6874600000000001,0.47455520399999995,0.22867362407711758
-2.07088,0.6477059999999999,0.43133311719999995,0.20111804098380923
-2.0673559999999997,0.64493,0.4271642524,0.19677552420714292
-2.0832159999999997,0.6539440000000001,0.43618566480000004,0.2016264217633391
-2.0797520000000005,0.6654779999999999,0.4464120580000001,0.20482491679989434
-2.059872,0.6336220000000001,0.41279333480000013,0.18518464389734812
-2.0658119999999998,0.6550919999999999,0.4326367976,0.19238029890236563
-2.07804,0.663486,0.44486479,0.20524341584257222
-2.063048,0.620518,0.39721353,0.1694101291623208
-2.0547079999999998,0.6379699999999999,0.4146472564,0.18030799162240377
-2.076608,0.6591980000000001,0.4436054852000001,0.20806714411880128
-2.03428,0.613186,0.38336336839999996,0.15630435860732858
-2.061744,0.649098,0.42603243160000004,0.18860536505516767
-2.1041000000000003,0.6899120000000001,0.4828457680000001,0.24076757887377184
-2.083916,0.6763539999999999,0.461736638,0.21991627571424574
-2.075276,0.65858,0.4388805936,0.20014948109336178
-2.0906080000000005,0.6850980000000001,0.4723643972,0.22837881378755795
-2.048812,0.64098,0.41874452319999994,0.18639327963545788
-2.052296,0.6237499999999999,0.40036875559999996,0.1739899538563992
-2.0803160000000003,0.670018,0.4575460108,0.22165024268814515
-2.065372,0.669812,0.4515473728,0.20885051118986137
-2.06776,0.64791,0.4247649548,0.18730468404238884
-2.086792,0.6875240000000002,0.47583087040000005,0.23158206248850843
-2.088736,0.679618,0.46952974680000004,0.2291380264714758
-2.08374,0.6660959999999999,0.4475594328,0.20649533623925503
-2.036948,0.62131,0.3921271796,0.162665367268567
-2.0870759999999997,0.6574239999999999,0.44023962480000006,0.20539212159853693
-2.06072,0.641046,0.41654294039999995,0.18210028350494636
-2.09052,0.697622,0.4892970548,0.24411555592594206
-2.08722,0.6606959999999998,0.4446810304,0.20955516870296087
-2.083608,0.6766679999999999,0.46194930640000004,0.22000437927170666
-2.08676,0.676802,0.46280006360000003,0.22165551867896638
-2.0747160000000004,0.6561659999999999,0.438669282,0.20390192129390283
-2.07542,0.665132,0.44629811520000007,0.20536953631233004
-2.084028,0.668952,0.4594592127999999,0.2225716515093303
-2.0617279999999996,0.6397539999999999,0.418251158,0.18658352909001275
-2.065312,0.640872,0.4222519096,0.19207038921052086
-2.050044,0.606614,0.3886920139999999,0.17345269440437813
-2.037148,0.573816,0.3586920568,0.1545778248467783
-2.078464,0.6596719999999999,0.44555837040000007,0.20933150406809978
-2.0723119999999997,0.664666,0.4462047772,0.20581337095483254
