# e, |m|, m2, m4 [calculated 2025-01-23 18:08:10.498311 on topology: triangular]
-1.8032480000000002,0.174328,0.04296504079999999,0.0038811162525417917
-1.8039359999999995,0.18830199999999997,0.0500101556,0.004963404007228304
-1.7853959999999998,0.171058,0.046426942,0.006281070578983792
-1.787128,0.18029,0.05469151800000001,0.00759532746610104
-1.819888,0.16771000000000005,0.0364261252,0.0025131873505048487
-1.798184,0.20909600000000006,0.058941473599999995,0.006569554403838657
-1.8432559999999998,0.23759000000000005,0.0728673604,0.00953343771345947
-1.789544,0.20303000000000004,0.0569679908,0.006918664626511568
-1.8133679999999999,0.20203999999999997,0.0507746192,0.00413326296810368
-1.7838720000000001,0.14562,0.0317312144,0.002464006140858368
-1.793908,0.17526200000000003,0.0425650348,0.0037663172791189596
-1.848252,0.26510200000000006,0.10026671479999999,0.020178961012215346
-1.788192,0.09986,0.0204759152,0.0021521001391274245
-1.7829240000000002,0.18581199999999998,0.047026488000000005,0.004183385986377023
-1.7449159999999997,0.16434,0.0339785936,0.002142818068446656
-1.775276,0.130316,0.027476035200000002,0.0024350720035572477
-1.791816,0.22166400000000003,0.07177846,0.010250610206990368
-1.8369359999999997,0.22703800000000002,0.075293558,0.012425800559677234
-1.75894,0.15526199999999998,0.030981969199999994,0.001770464162530544
-1.7862719999999999,0.184132,0.0452435192,0.004433989575874592
-1.7782039999999997,0.17971,0.04544841880000001,0.004550623799011312
-1.802896,0.22323199999999999,0.06376455280000001,0.007314098698241824
-1.8443399999999996,0.21891200000000002,0.0702127704,0.011146953992269728
-1.83126,0.18553799999999998,0.0512962524,0.0068199834799784155
-1.7805879999999998,0.163834,0.043031099600000004,0.004900670035649552
-1.770604,0.19085999999999997,0.04848059200000001,0.004443924831171712
-1.8233560000000002,0.207916,0.0644280168,0.010117635827548321
-1.8251760000000001,0.18386200000000003,0.0530136316,0.006755853431412593
-1.7816040000000002,0.166246,0.035301936400000004,0.002399289804299344
-1.7869,0.14539200000000002,0.0328875672,0.003669021736436256
-1.835864,0.17266600000000001,0.0478826396,0.006195886333569775
-1.7860360000000002,0.12267,0.025831860399999997,0.0022600995122804323
-1.765652,0.18946600000000002,0.0477089524,0.004337052149291153
-1.773068,0.11882600000000001,0.021923030800000003,0.0012150683808053921
