# e, |m|, m2, m4 [calculated 2025-01-23 18:06:32.206459 on topology: triangular]
-1.9750437499999998,0.4882031249999999,0.27316335058593755,0.10039824516092635
-1.9695187500000002,0.511878125,0.2868685126953125,0.10305505277109651
-1.95104375,0.479234375,0.2646197412109375,0.09528225664439688
-1.9922374999999999,0.467390625,0.2493172333984375,0.08381360330470916
-1.96975625,0.4980375,0.28427802343749997,0.10475236140011482
-1.9492374999999997,0.45424062500000006,0.23814450683593746,0.07940625980525044
-1.9652000000000003,0.5240187500000001,0.29226734570312496,0.10224454039233265
-1.9963374999999999,0.5558812499999999,0.32717015625,0.12382902840392761
-2.0003625,0.540709375,0.30879158691406244,0.11108923048646098
-1.9666312499999996,0.44630937499999995,0.23291413574218747,0.07201676570342054
-1.99790625,0.560678125,0.34149240332031255,0.13756584662008103
-1.9554125,0.47681874999999996,0.26686718359375006,0.09902656173314478
-1.9686625,0.480609375,0.2556762978515625,0.0834831008190259
-1.9568062500000003,0.44644999999999996,0.23571005468749998,0.07781239209152832
-1.9594562500000001,0.499121875,0.2766607177734375,0.09809221203120831
-2.0039312500000004,0.57405625,0.35604171093750003,0.14615570563394967
-1.958125,0.52156875,0.29545103125,0.10550262259236297
-1.9697000000000002,0.514378125,0.29674490332031245,0.10870480361425981
-1.96665,0.49952187500000006,0.2865028505859375,0.10676037978489905
-1.9742625,0.5471468749999999,0.3106583056640625,0.10762087524063464
-1.9817687500000003,0.5378000000000001,0.31120219921875,0.1167484135142338
-1.98696875,0.58011875,0.3513030664062499,0.1381348177051777
-1.9716874999999998,0.52296875,0.301293498046875,0.11265472086975117
-1.98938125,0.5373812499999999,0.306170458984375,0.10905483085706388
-1.9662812500000002,0.515996875,0.2910871513671875,0.10339717771301184
-1.9792500000000002,0.542028125,0.3301168896484375,0.1339024049784686
-1.96935625,0.4630875,0.27712026953125,0.117460958585326
-1.95203125,0.46134687500000005,0.2453588720703125,0.08205343460062682
-1.92260625,0.42564375,0.21368307421875002,0.06696323818384436
-2.00115,0.5541718750000001,0.3288392939453125,0.1300526773594758
-1.9621812499999998,0.5171718750000001,0.2964613974609375,0.10838477052916745
-1.9070812500000003,0.3601375,0.16938830078125,0.050389980072935874
-1.9437312500000001,0.47442500000000004,0.25718088281249996,0.09062212148797187
-1.9882499999999999,0.57190625,0.3417508925781251,0.1297229547467924
-1.9697125,0.448659375,0.24954613183593746,0.09105431900004071
-1.9371875,0.46049375000000003,0.23570565234374996,0.07263437118215331
-1.9550999999999996,0.4349687500000001,0.226424830078125,0.07611566467419491
-1.9343187499999999,0.388746875,0.2008782451171875,0.06631137651552228
-1.9642812499999998,0.49303125000000003,0.282755349609375,0.10617286522271405
-1.9772812499999999,0.5522625,0.32819228515625,0.12798047597199289
-1.9496062499999995,0.46669687500000007,0.24664619824218748,0.08124043443805874
-1.986125,0.47449687500000004,0.26111443261718753,0.0902163579590972
-1.97595,0.52629375,0.297917544921875,0.10695613706494235
-1.959075,0.520721875,0.2917417216796875,0.10170573685936611
-1.97439375,0.51226875,0.29717164453125,0.11713176760765914
-1.92586875,0.465471875,0.2479473134765625,0.08656631415024464
-1.9434875,0.4571500000000001,0.23964655078125,0.07704597694485625
-2.0122062499999998,0.5612718749999999,0.3425366533203125,0.13846255873151825
-1.93670625,0.431475,0.213872408203125,0.06036834673109607
-1.972075,0.5025781250000001,0.2868688603515625,0.10665686183460972
-1.9581250000000003,0.5052093750000001,0.27273414160156245,0.08861827844194842
-1.9808499999999998,0.57251875,0.341437775390625,0.12813556107500668
-1.9410187499999998,0.50099375,0.26941624609375,0.08991602382158355
-1.9690437500000002,0.50883125,0.283518255859375,0.09706245633423709
-1.9930562500000002,0.55380625,0.327302251953125,0.12726640877497233
-1.9603125,0.4947718749999999,0.26343588964843745,0.08378282883182325
-1.9509125,0.49579687499999997,0.2663810986328125,0.08752827661240549
-1.9407812500000003,0.46145312499999996,0.24479819042968753,0.08141247343331975
-1.97713125,0.505340625,0.28811241894531253,0.10835513397753076
-1.9067812499999999,0.379971875,0.18816870410156247,0.05566542915979699
-1.9324624999999997,0.43636874999999997,0.227503025390625,0.07326287595171033
-1.9407999999999999,0.48458125,0.263441021484375,0.09006238947836323
-2.0000187499999997,0.5413749999999999,0.32732748046875004,0.13522192565328825
-1.9184437500000002,0.45098437499999994,0.2371550068359375,0.07702811159271612
-1.9949875,0.5133281249999999,0.3009050712890625,0.11873675796785976
-1.9793124999999998,0.529765625,0.2935549306640625,0.09977094962700091
-1.9485000000000001,0.470196875,0.26550630566406247,0.10076711582388163
-1.9308499999999997,0.45659374999999996,0.241771771484375,0.08058664292352584
-1.923475,0.42115625,0.21855680664062502,0.07313322280855732
-1.9331625,0.44226875,0.23012102734374998,0.07499024563169898
-1.9845749999999998,0.57601875,0.34685426367187494,0.13614993906289385
-1.925575,0.424421875,0.2101973134765625,0.06102780207199107
-1.9625937500000001,0.49317187500000004,0.28201017480468754,0.10273681463509972
-1.9655125,0.48990625,0.27696767578125,0.10031278140250854
-1.97791875,0.5428437500000001,0.31373316406249996,0.11499728688771477
-1.95839375,0.4653,0.26935444335937503,0.1107378279040941
-1.9304499999999998,0.392028125,0.18029106738281253,0.04943374703892374
-1.9218812500000002,0.44776562500000006,0.2215726396484375,0.0614573492526351
-1.9208374999999998,0.47315625000000006,0.24331711132812497,0.07249842358031634
-1.9601312499999997,0.49983124999999995,0.27658841015625,0.09762743158088379
-1.9297562500000003,0.45294999999999996,0.24354460351562499,0.08679480748015805
-1.9458625,0.4948156250000001,0.2665493505859375,0.08566351636288899
-1.96861875,0.495090625,0.27373279589843746,0.09783676494650337
-1.95826875,0.47606249999999994,0.274492296875,0.10724402140757293
-1.9934125,0.547615625,0.3329238955078126,0.1337840374022813
-1.9777374999999997,0.521625,0.29419535937499997,0.10750264781902162
-1.9352812499999998,0.4564062499999999,0.23032008984375,0.06738154559272957
-1.9555625,0.48512500000000003,0.2623744921875,0.08831420584703865
-1.97856875,0.5714406249999999,0.3408029638671875,0.13222481944478634
-1.9398,0.42868125,0.22187966015625002,0.07034168685021057
-1.96198125,0.5145656249999999,0.2895782275390625,0.10435548691583339
-1.9178812499999998,0.37731875000000004,0.17586950781249996,0.04881036108652991
-1.951525,0.501675,0.27376521484375,0.09116751778697817
-1.9613625000000001,0.499440625,0.29327107128906255,0.11049854605396967
-1.9512875,0.4840875,0.257369291015625,0.08403145160533047
-1.9601374999999999,0.517421875,0.2878803701171875,0.1012366916712817
-1.9453249999999997,0.4792749999999999,0.25143667578124995,0.07965171314339065
-2.01043125,0.5743499999999999,0.360128416015625,0.15113010083859463
-1.9819499999999999,0.522953125,0.3068355537109375,0.11840170718607626
-1.94253125,0.48025000000000007,0.255569619140625,0.08384977122097949
-1.9112,0.39626249999999996,0.19721454687499995,0.0660541028447235
-2.009675,0.5423156250000001,0.3194087353515625,0.12295690621604356
-1.9613312499999997,0.4989375,0.280561416015625,0.10379831017011319
-1.9712187499999998,0.5175781250000001,0.2954644482421875,0.10855508046524877
-1.94984375,0.5233406250000001,0.2951596201171875,0.10463903906826698
-1.9672125,0.503084375,0.27483022167968746,0.09406046923557693
-1.9211624999999999,0.40512187499999996,0.20050577832031252,0.059747790079395006
-1.9969125000000003,0.51515625,0.310556595703125,0.1281932359504663
-1.9723062499999997,0.49884375,0.280844841796875,0.10312844064437769
-1.971575,0.525690625,0.3013135048828125,0.11012538830296183
-1.9464875000000001,0.47339375000000006,0.2691833046875,0.10220048876105539
-1.9588499999999995,0.457796875,0.24148564550781249,0.07788090569977578
-1.9913874999999999,0.56816875,0.34827635156250003,0.14178434100522422
-1.9582875000000002,0.46399375,0.25911819140625,0.09463843716623038
-2.00420625,0.5601906249999999,0.33484497167968746,0.13008597249151677
-2.00276875,0.5818062500000001,0.35868759179687504,0.14627031697522297
-1.9650687500000001,0.45145,0.24362131835937498,0.08609433982000944
-1.95879375,0.494815625,0.26547112011718754,0.08711934930395575
-1.9455062500000002,0.46995000000000003,0.24306992187499998,0.07597674524080428
-1.9839187500000002,0.5365000000000001,0.31257165624999994,0.12027970703205222
-1.9796187500000002,0.48766875,0.260929412109375,0.0849760411030752
-2.00356875,0.58026875,0.352657521484375,0.14273464646748488
-1.9050687499999999,0.384996875,0.1875633974609375,0.058009553534021666
-1.9823562500000003,0.54670625,0.321330671875,0.11978624809619103
-1.9950437499999996,0.546909375,0.33490340917968753,0.13684443513271666
-1.9993312500000002,0.544115625,0.32017958496093757,0.12238698182032155
-1.92619375,0.40808124999999995,0.21549378125000002,0.07459528724739266
-1.89786875,0.38279687500000004,0.1932960400390625,0.06063702941546679
-1.98390625,0.550190625,0.32294830175781253,0.12140579640290917
-1.9663,0.469940625,0.26500349902343756,0.09974767834472226
-1.9979749999999996,0.54735,0.322679283203125,0.12485659307610263
-1.9748500000000002,0.541925,0.30988903125,0.10882833305630149
-2.01130625,0.5881031250000001,0.3632638681640625,0.15041041361364754
-1.9707125000000003,0.5436843749999999,0.32265141894531246,0.12632852225727087
-1.9754250000000002,0.5342656250000001,0.3062434150390625,0.1106736008413724
-1.9962875,0.57381875,0.34224207812499996,0.12948057829653206
-1.9123437499999998,0.449809375,0.2345730205078125,0.07350866164747667
-1.9579875000000002,0.45588124999999996,0.25520562890625004,0.0917605103866493
-1.9247,0.42414999999999997,0.20800079296875001,0.06221863092845422
-1.88455625,0.31736875000000003,0.13769985742187502,0.035148340077860454
-1.9413187499999998,0.419296875,0.2160513505859375,0.07043433611794958
-1.95644375,0.48825312499999995,0.2610433720703125,0.08571850146880541
-1.9834937499999998,0.5126718750000001,0.2873190634765625,0.09999610766869514
-2.0246999999999997,0.5767375,0.35988394726562506,0.1539343513298113
-2.0101375,0.5857531249999999,0.35666598730468757,0.14146023695824309
-1.96403125,0.4973687499999999,0.27112838281249996,0.09357726850441667
-1.9565812500000002,0.4908843750000001,0.2730411591796875,0.09372360733111984
-1.9601187500000001,0.5175500000000001,0.283774947265625,0.09513649470567988
-1.9346562500000002,0.43073124999999995,0.236791689453125,0.09079767918179303
-1.8948062500000002,0.36991250000000003,0.18102392968750003,0.05401173792567482
-1.9515375,0.4681375,0.24713165625,0.08051789569195748
-1.979725,0.53640625,0.313924580078125,0.12113302045851614
-1.9750125,0.5377281250000001,0.31609086230468747,0.12136812375509941
-2.0093,0.584284375,0.3607284306640624,0.14656711774554
-1.9448062499999998,0.46023125,0.24390976171875003,0.08161472726134301
-1.9983187500000006,0.54935,0.3278329453125,0.12932147785522616
-1.97465,0.5580750000000001,0.33293110937500003,0.12933670207633363
-1.9567624999999997,0.4886718749999999,0.2709206904296875,0.09461312739915229
-1.960575,0.46537187499999993,0.23625301074218755,0.07061234690282583
-2.0056937500000003,0.572540625,0.3554247939453125,0.1474229567971692
-1.9400687499999996,0.448221875,0.2294037216796875,0.06942900172061148
-1.9739687500000003,0.5255281249999999,0.3038552783203125,0.11582692393965655
