# Energy, Magnetization, Magnetization2, Magnetization4
-2.066488888888889,-0.17097777777777776,0.4894394074074075,0.2713036277289438
-2.0647111111111114,0.098,0.5060803950617284,0.277512802065051
-2.0717333333333334,-0.039977777777777786,0.48296617283950616,0.26483901521182746
-2.1016444444444446,-0.1215111111111111,0.503987061728395,0.28212322757579633
-2.072177777777778,0.06720000000000001,0.5003592098765433,0.27380081756463953
-2.0747555555555555,0.08144444444444446,0.49786029629629636,0.27379894456552356
-2.086088888888889,-0.0105111111111111,0.5121813827160494,0.28892046499960367
-2.0649333333333333,0.0024222222222222323,0.48250997530864204,0.26428853768949856
-2.0812,0.01724444444444444,0.49579525925925927,0.2786033118302697
-2.0937333333333332,0.06742222222222223,0.48158498765432095,0.2704252475893309
-2.0917777777777777,-0.04055555555555556,0.5031714074074074,0.2826227883127572
-2.0841777777777777,-0.019799999999999995,0.4939016790123457,0.2740057343885383
-2.1032444444444445,0.027444444444444445,0.5218520987654321,0.29946763285718636
-2.0926222222222224,-0.06571111111111111,0.5031571851851853,0.2827683522655693
-2.102622222222222,-0.08366666666666667,0.5134839012345678,0.2906144559614693
-2.043688888888889,0.000844444444444451,0.45659970370370373,0.2386450522337449
-2.0440444444444443,-0.002911111111111098,0.4713816790123457,0.252036099949398
-2.081733333333333,-0.059155555555555545,0.498489975308642,0.27977708263252554
-2.066488888888889,0.0716,0.49656088888888894,0.27614252170973935
-2.0744,-0.011266666666666664,0.49264064197530866,0.27434171946983693
-2.0887555555555557,-0.062200000000000005,0.5019252839506173,0.27544202880268254
-2.090933333333333,0.10417777777777777,0.5121592098765432,0.2882640025479043
-2.0354666666666668,-0.1295111111111111,0.4384711111111111,0.22934859777521718
-2.089288888888889,-0.010777777777777766,0.49575402469135804,0.27426199022417314
-2.0807555555555557,-0.0008222222222222308,0.49605200000000005,0.27072983088797437
-2.0734222222222223,0.02284444444444444,0.48387120987654325,0.2655701546422801
-2.073644444444444,0.04682222222222222,0.4954218765432099,0.27453712405426
-2.061288888888889,0.10411111111111111,0.47834365432098763,0.25959958390903826
-2.085066666666667,0.05797777777777779,0.4979557037037037,0.2745278270573388
-2.0785777777777774,-0.056133333333333334,0.503430024691358,0.28598936992824264
-2.103066666666667,0.11675555555555553,0.507332049382716,0.2891821955331199
-2.0598666666666663,0.009066666666666669,0.4705792592592592,0.25449084576570646
-2.0470222222222225,0.12735555555555556,0.46354167901234566,0.24764885889224203
-2.073422222222222,-0.039911111111111106,0.48311703703703707,0.26948272298198445
-2.094622222222222,0.06844444444444445,0.48745846913580243,0.27351210964035966
-2.0764444444444448,0.03902222222222221,0.4872873086419753,0.26127790534272216
-2.114,-0.04742222222222223,0.5176255802469136,0.3011690862446578
-2.0732444444444447,0.09315555555555553,0.497709925925926,0.2763950028861454
-2.0924444444444443,-0.10379999999999999,0.5139198518518518,0.293185761638043
-2.0796,-0.0279111111111111,0.4857287901234568,0.2726760371894528
-2.0775555555555556,-0.0034222222222222297,0.4944197530864197,0.27541074347056854
-2.1042222222222224,-0.031755555555555544,0.5051834567901234,0.28664743369242496
-2.079422222222222,0.11902222222222222,0.5026883950617284,0.2827033637389422
-2.0788888888888892,0.05786666666666665,0.5097045925925926,0.27988257371156844
-2.0660444444444446,-0.054933333333333334,0.4916215308641975,0.2709785284457857
-2.0930222222222223,0.024,0.504991012345679,0.28644357506380125
-2.0830222222222226,0.008955555555555555,0.4891291358024691,0.26779733794360616
-2.1023111111111117,-0.1515111111111111,0.5274267654320988,0.3005990604281055
-2.0750222222222225,-0.1456222222222222,0.49504370370370376,0.27188457838573393
-2.0784444444444445,0.11233333333333333,0.4963122469135803,0.2736745090631306
