# e, |m|, m2, m4 [calculated 2025-01-20 19:05:15.223067 on topology: hexagonal]
-1.1561125,0.5807875,0.389994984375,0.20185292089401854
-1.1639750000000002,0.6576750000000001,0.46047384374999994,0.2472452184725098
-1.15625,0.62285,0.41523818749999997,0.20471398611845706
-1.1728875,0.6847375,0.48859645312500005,0.26565252674729006
-1.169925,0.6313000000000001,0.43306356249999994,0.2239783005466797
-1.1473125000000002,0.6065875,0.391578515625,0.18198733910529785
-1.1799125000000001,0.6964374999999998,0.5163066718750001,0.2944589117354248
-1.1704499999999998,0.663375,0.47534634375,0.2658788534986816
-1.1854375,0.6909374999999999,0.500401078125,0.2789355457071533
-1.1830375,0.7198375,0.5312459843749999,0.3035441017950927
-1.1824625,0.6823375000000002,0.49443098437500005,0.27596053027595213
-1.182625,0.664975,0.47213162500000005,0.2556363947863281
-1.1789250000000002,0.6827,0.49253274999999996,0.2735649128813477
-1.1582999999999999,0.621425,0.42484196874999997,0.2206441852259277
-1.182475,0.666175,0.47604915625000005,0.26357011720219725
-1.1591125,0.6315875,0.43389182812500005,0.22940082887541505
-1.1752375,0.6632875,0.47480492187499995,0.2638929934977295
-1.1792,0.6456999999999999,0.46284221875,0.2610711734023926
-1.198475,0.7361999999999999,0.56341909375,0.34078686774809575
-1.1665125,0.6138125,0.428306609375,0.22602173777810058
-1.1728999999999998,0.672075,0.47331815625000007,0.24913995271333003
-1.1644625,0.6317124999999999,0.43285373437499997,0.22482743681257325
-1.1717875,0.6731625000000001,0.47729960937500004,0.25970859438630367
-1.189825,0.7179500000000002,0.53430809375,0.31275951166293947
-1.1791625,0.6647624999999999,0.473849734375,0.26044743620905764
-1.181225,0.7106999999999999,0.52348290625,0.3016343179812988
-1.187425,0.7167749999999999,0.5289486875,0.30072339731210934
-1.1485625,0.5791375,0.373406421875,0.17655712069567872
-1.152425,0.6571000000000001,0.4621513125000001,0.24919310870039063
-1.1786125,0.6837375,0.49812442187500006,0.2861182643735108
-1.1730875000000003,0.6806125000000001,0.490342609375,0.2719520327020264
-1.153425,0.5821500000000001,0.39481215625000005,0.20246920448256833
-1.1717625000000003,0.6647625,0.470290015625,0.25158438300598146
-1.1773125,0.6179625000000001,0.43375995312500004,0.2407112903980713
-1.106225,0.47805,0.27856593749999997,0.12147636146044924
-1.1461625,0.5387625,0.35784723437499993,0.18608538866970217
-1.1793875,0.6466124999999999,0.46478601562500005,0.25952584312111815
-1.1942125,0.7114874999999999,0.5227676406249999,0.2947194431018799
-1.1778374999999999,0.6718624999999999,0.47767148437499996,0.2617031706487061
-1.1888750000000001,0.7403,0.5581211875000001,0.33109353284716797
-1.16305,0.634275,0.43492200000000003,0.2291659201268555
