# e, |m|, m2, m4 [calculated 2025-01-23 18:17:55.279998 on topology: triangular]
-1.8994367346938776,0.2684285714285714,0.09539211453561017,0.016032811539694766
-1.9027040816326533,0.27026224489795925,0.09762471459808414,0.018560129455641127
-1.8845755102040818,0.2052836734693878,0.07148951582673886,0.014168262168784791
-1.9033959183673468,0.26022551020408163,0.08984002092877967,0.014032470428530907
-1.87414693877551,0.21856428571428574,0.0621429884423157,0.007104490991264903
-1.9013183673469385,0.27035510204081636,0.09347931424406497,0.014616922649333383
-1.9008,0.24501836734693877,0.08048885672636402,0.011918398245515072
-1.8755102040816327,0.19484387755102042,0.0531642956059975,0.0057163339988481505
-1.8470142857142855,0.19865306122448978,0.054546349854227405,0.006039454907244451
-1.8403530612244896,0.1547030612244898,0.034322587567680134,0.0026779202222907595
-1.8927877551020407,0.2201142857142857,0.05992064473136193,0.0062668946503856805
-1.8621714285714284,0.22417142857142852,0.06264393002915453,0.0063275791736238955
-1.8620979591836735,0.1600908163265306,0.041087560703873385,0.004934635501952545
-1.860795918367347,0.14055612244897958,0.032843869950020824,0.003685528515209289
-1.8639816326530612,0.19272040816326527,0.050461260724698045,0.004904298220311018
-1.8667551020408164,0.18763469387755102,0.05143048229904206,0.005398715271521582
-1.8574408163265306,0.15094693877551021,0.0372718198667222,0.0043464023717912055
-1.8639979591836733,0.15142959183673468,0.037967986776343186,0.004291843835525928
-1.8776632653061225,0.25351632653061223,0.08297913036234902,0.01325349753310427
-1.8912795918367344,0.29525204081632656,0.11579397844648064,0.023918621114751182
-1.856126530612245,0.23128979591836735,0.0703435224906289,0.010593931812695143
-1.7937102040816328,0.1299030612244898,0.028908286026655565,0.0027401115969260203
-1.810969387755102,0.12119897959183674,0.02497513879633486,0.0020763241082335376
-1.8684530612244898,0.21136836734693878,0.05883353196584756,0.006269972125645653
-1.8870489795918366,0.2917877551020408,0.1026579352353186,0.016357576588404303
-1.9033326530612245,0.2765734693877551,0.1041841853394419,0.021194792421250806
-1.908395918367347,0.24361224489795918,0.08331286505622656,0.013937934673087505
-1.850244897959184,0.1654479591836735,0.0421788360058309,0.004203654802862494
-1.8690897959183674,0.2126142857142857,0.06241738129945858,0.008401531784153518
-1.899075510204082,0.20954693877551023,0.06018521116201583,0.007715369842458209
-1.8549102040816328,0.1859418367346939,0.055153635464389845,0.007725283953183711
-1.9030673469387756,0.31834285714285715,0.11748361807580174,0.01884706938858856
-1.8280918367346939,0.16602551020408163,0.042127715431070384,0.0042745099363444014
-1.8986571428571426,0.2616428571428571,0.092813508121616,0.015438285412742165
-1.863220408163265,0.19271224489795918,0.055507471678467306,0.006198726710129544
-1.8054326530612246,0.17252653061224493,0.04431626926280716,0.004377521685264645
-1.8443510204081632,0.18928163265306122,0.05001831674302374,0.005161253158693476
-1.8881918367346942,0.28517857142857145,0.0968380467513536,0.014473414484866413
-1.868704081632653,0.21537857142857142,0.06518567648896294,0.010012131389828056
-1.8385244897959183,0.2235826530612245,0.06368390326947104,0.0067389729363951665
-1.900926530612245,0.2689336734693877,0.09135178165347772,0.014166108134105135
-1.881742857142857,0.23547142857142864,0.07039174552269888,0.009938183073470568
-1.8412306122448978,0.1863306122448979,0.0516431022490629,0.006222336027092109
-1.8702020408163265,0.2310479591836735,0.07610027103290296,0.01118435322160491
-1.8897,0.22201224489795923,0.0725549208663057,0.011022678212925099
-1.889926530612245,0.26579795918367344,0.0945791715951687,0.016283517719000325
-1.8745632653061224,0.21097653061224492,0.0676224815701791,0.009697298888298482
-1.8264326530612243,0.1559418367346939,0.03497995991253644,0.0031918600512317453
-1.8731020408163266,0.2509020408163265,0.0780973169512703,0.010950437410931081
-1.8844,0.1624061224489796,0.039256966055810076,0.003570385387471274
-1.8762714285714288,0.20153367346938772,0.059579427842565605,0.007197247991138537
-1.881061224489796,0.25584591836734694,0.08618878977509374,0.014227269480780885
-1.8723816326530613,0.18794591836734698,0.05517342638483966,0.00792362074110383
-1.8779857142857146,0.24891836734693878,0.08710803998334027,0.015859092857477268
-1.89554693877551,0.26680918367346934,0.09037326957517702,0.014700154411673737
-1.8747163265306126,0.2015408163265306,0.06617079862557268,0.011906575413975783
-1.8678653061224493,0.20911020408163264,0.060520186588921276,0.007334537981173696
-1.8801653061224493,0.2205244897959184,0.06604888879633487,0.00938127536037924
-1.881351020408163,0.24641938775510203,0.08203266920033321,0.013070128625775512
-1.9226775510204084,0.36176632653061225,0.1481439099333611,0.02845866879402055
-1.8970938775510202,0.21798877551020407,0.08245885891295295,0.01876585803705887
-1.886769387755102,0.22640102040816323,0.06782769585589338,0.009655756579021412
-1.893987755102041,0.25826734693877546,0.09033708746355687,0.015026547711203576
-1.889365306122449,0.2750765306122449,0.09485956715951688,0.015469607494704052
-1.8811244897959183,0.24298163265306122,0.07601282757184508,0.010887320288160989
-1.9006000000000003,0.24365306122448976,0.08291121282798834,0.01385494724449609
-1.8705918367346936,0.18839591836734695,0.04954045522698876,0.004931304819169725
-1.893955102040816,0.1625234693877551,0.04125929269054561,0.005016493992557942
-1.8630632653061223,0.13038775510204081,0.02641094752186589,0.0018883543232340633
-1.869042857142857,0.19061530612244898,0.06130609319033736,0.010116701191195314
-1.8676673469387755,0.19540612244897956,0.055065561849229484,0.005861030103863546
-1.8823,0.2280744897959184,0.07833261359850063,0.01346795979335557
-1.8902816326530612,0.21927959183673468,0.06909120658059142,0.009795491761302611
-1.8933775510204083,0.1971612244897959,0.057837100166597245,0.0075439815687026466
-1.9023102040816329,0.273680612244898,0.10262801884631402,0.01790115505891541
-1.89275306122449,0.27931224489795914,0.10617400499791753,0.021949878425920583
-1.8966306122448982,0.2657663265306123,0.10384064129529362,0.022548996433145084
-1.8602448979591832,0.17552755102040815,0.04234721855476884,0.003763349928725627
-1.8932346938775513,0.23777346938775512,0.08020485256143274,0.013854933693125284
-1.8530959183673472,0.15633367346938776,0.04219427644731362,0.004946486444206928
-1.8524489795918369,0.13463061224489797,0.02906753623490212,0.0023158521657655508
-1.8509326530612245,0.20750918367346938,0.05762972126197417,0.006397126376936076
-1.880261224489796,0.24121428571428571,0.07419760016659725,0.010193801737487865
-1.873026530612245,0.15745,0.03855718586005831,0.0041382044251013885
-1.8902795918367343,0.2601204081632653,0.0924775691378592,0.01458274623283723
-1.899157142857143,0.27736428571428573,0.10272739577259475,0.019952549786714954
-1.8380714285714288,0.17022551020408166,0.03773196970012495,0.002597696730266336
-1.8141469387755103,0.1835795918367347,0.05316337734277385,0.008199757206895347
-1.8822142857142863,0.23963163265306126,0.07857267044981259,0.011616127881182674
-1.880351020408163,0.2766938775510204,0.09670441087047064,0.015489437556764239
-1.8781795918367346,0.21694183673469386,0.06669726332778007,0.009161875616403773
-1.873269387755102,0.26743265306122443,0.0838810745522699,0.010432097923177704
-1.8894938775510204,0.1750122448979592,0.04565615264473136,0.004903409739801693
-1.8872244897959185,0.293819387755102,0.1128827291753436,0.02252246433023379
-1.9104122448979592,0.24672857142857146,0.08647851728446479,0.015142122845968447
-1.8991530612244896,0.28707244897959183,0.10237236765930861,0.015805264418888926
-1.8619020408163263,0.15585510204081632,0.032900267805081214,0.0022466955106511094
