# Energy, Magnetization, Magnetization2, Magnetization4
-1.76, -0.48, 0.2304, 0.05308415999999999
-1.6, -0.64, 0.4096, 0.16777216
-1.28, 0.46, 0.2116, 0.044774560000000005
-1.32, -0.58, 0.3364, 0.11316495999999997
-1.12, 0.0, 0.0, 0.0
-1.28, 0.42, 0.17639999999999997, 0.031116959999999996
-1.72, -0.56, 0.31360000000000005, 0.09834496000000004
-1.24, -0.44, 0.1936, 0.03748096
-1.28, 0.32, 0.1024, 0.01048576
-1.84, 0.78, 0.6084, 0.3701505600000001
-1.6, -0.12, 0.0144, 0.00020735999999999997
-0.96, -0.22, 0.0484, 0.00234256
-1.76, 0.7, 0.48999999999999994, 0.24009999999999995
-2.24, -0.86, 0.7395999999999999, 0.54700816
-1.12, 0.44, 0.1936, 0.03748096
-1.44, 0.42, 0.17639999999999997, 0.031116959999999996
-2.52, -0.92, 0.8464, 0.7163929600000001
-1.0, 0.26, 0.06760000000000001, 0.004569760000000001
-1.76, 0.72, 0.5184, 0.26873855999999996
-2.12, -0.6, 0.36, 0.1296
-1.52, 0.46, 0.2116, 0.044774560000000005
-1.16, -0.42, 0.17639999999999997, 0.031116959999999996
-1.88, 0.7, 0.48999999999999994, 0.24009999999999995
-1.92, -0.8, 0.6400000000000001, 0.4096000000000001
-2.68, -0.94, 0.8835999999999999, 0.7807489599999998
-1.36, -0.54, 0.2916, 0.08503056000000002
-2.04, 0.68, 0.4624000000000001, 0.21381376000000007
-1.08, 0.42, 0.17639999999999997, 0.031116959999999996
-1.84, -0.68, 0.4624000000000001, 0.21381376000000007
-0.96, 0.18, 0.0324, 0.0010497599999999998
-1.88, -0.78, 0.6084, 0.3701505600000001
-1.72, 0.52, 0.27040000000000003, 0.07311616000000001
-2.0, -0.76, 0.5776, 0.33362176
-1.88, 0.78, 0.6084, 0.3701505600000001
-1.4, -0.12, 0.0144, 0.00020735999999999997
-2.24, 0.84, 0.7055999999999999, 0.49787135999999993
-1.72, -0.58, 0.3364, 0.11316495999999997
