# e, |m|, m2, m4 [calculated 2025-01-16 13:12:32.757201]
-1.3993,0.2053,0.07602750000000001,0.0191544955875
-1.5617,0.34305,0.16497724999999996,0.055780106806249986
-1.5448,0.33115,0.14179425,0.039645678506250004
-1.4837,0.3198,0.1495635,0.04755950771250001
-1.5959999999999999,0.2989,0.12745550000000003,0.034231427187499996
-1.5319000000000003,0.31385,0.13448975,0.03507051396875001
-1.5633000000000001,0.3116,0.142408,0.04366748799999999
-1.4692,0.30194999999999994,0.13191324999999998,0.03641712090625
-1.4985,0.32034999999999997,0.12578975,0.025762605518750002
-1.5119,0.32265,0.14058725,0.03670012405624999
-1.4669999999999999,0.24969999999999998,0.09488500000000002,0.024912565975000002
-1.4036000000000002,0.26789999999999997,0.10132600000000001,0.023880644049999997
-1.5854,0.31905,0.15533825,0.05135240740625
-1.3610000000000002,0.21040000000000003,0.073828,0.017137566400000002
-1.5829,0.34424999999999994,0.15618375,0.04628546701874999
-1.4763,0.30450000000000005,0.12808049999999999,0.0326305300875
-1.4247999999999998,0.2679,0.103713,0.025803725175000004
-1.3829,0.22179999999999997,0.071753,0.012552829625000001
-1.4799000000000004,0.3182,0.13749699999999998,0.038537252424999995
-1.5345999999999997,0.31595,0.14319125,0.041976429106250004
-1.5141000000000002,0.2464,0.09444,0.024620797425000004
-1.5819,0.3704,0.171131,0.0462844325
-1.5404,0.32415,0.14930425,0.04588923398125
-1.4884999999999997,0.2551,0.0896315,0.0164344780625
-1.4431,0.24714999999999995,0.08854924999999998,0.01734214143125
-1.5516000000000003,0.3502,0.15139,0.037102699825
-1.5653,0.36565000000000003,0.16120025000000002,0.04198564870624999
-1.4055999999999997,0.2444,0.09547850000000001,0.0236705954375
-1.4619000000000002,0.27645,0.10718274999999998,0.026438668243749998
-1.5247,0.3420000000000001,0.15967800000000001,0.047106884099999996
-1.5534000000000003,0.30010000000000003,0.1364165,0.0408811935875
-1.4710999999999999,0.22550000000000003,0.08200900000000001,0.0181935925
-1.4125000000000003,0.2751,0.11157400000000002,0.027600681250000002
-1.5226999999999997,0.26515000000000005,0.10858575,0.03052854301875
-1.4696,0.26495,0.10891324999999999,0.030177570406250003
-1.3462,0.21360000000000004,0.0753345,0.018506499787500005
-1.4789,0.29655,0.11234625,0.024807585731250005
-1.3391,0.2046,0.06613550000000001,0.0105928158875
-1.6132,0.35239999999999994,0.17282600000000004,0.0556126778
-1.5283000000000002,0.29685,0.11716075,0.025569746593749994
-1.4291999999999998,0.2701,0.1029405,0.0221251986375
-1.4127,0.25665,0.09716475,0.022221948543749995
-1.5219000000000003,0.324,0.1424535,0.039996922162500004
-1.3437999999999999,0.26175,0.09550225,0.019024584531249996
-1.5227000000000002,0.24475000000000002,0.09861125,0.02658347005625
-1.5095999999999998,0.29875,0.13705275,0.04301835549374999
-1.4585,0.2858,0.12448699999999999,0.037752493175
-1.6791,0.4696999999999999,0.2561685,0.09019948623749999
-1.419,0.2914,0.11093349999999999,0.0220938152125
-1.6372,0.33135000000000003,0.16460175,0.06062169346875001
-1.5144000000000002,0.24115000000000003,0.08479924999999998,0.016829333056249996
-1.4935999999999998,0.2842,0.10915699999999999,0.022390814224999996
-1.4661000000000002,0.30195,0.13595325,0.040735362806249995
-1.4452,0.29664999999999997,0.11671925,0.02789192103125
-1.4016000000000002,0.23895000000000002,0.09108175000000002,0.02184644869375
-1.5920999999999998,0.34435000000000004,0.16134475,0.05104138031875
-1.5554999999999999,0.3235,0.147381,0.043161107775000006
-1.5521,0.33394999999999997,0.14902975,0.04026128021875
-1.5375999999999999,0.30535,0.12861424999999999,0.03619584970625
