# e, |m|, m2, m4 [calculated 2025-01-16 13:12:40.221586]
-1.5181,0.29560000000000003,0.12069650000000001,0.029747602287499994
-1.5714999999999997,0.3425,0.162452,0.052848102200000004
-1.5963,0.3515,0.16501250000000003,0.0562117834625
-1.3721,0.25884999999999997,0.09911125,0.02352455618125
-1.5017000000000003,0.32275,0.14102425,0.03796656750624999
-1.5433000000000001,0.3911,0.200686,0.0672289423
-1.4289,0.27649999999999997,0.11249299999999998,0.026276975824999996
-1.5911,0.33695,0.14881525,0.041180666556249995
-1.5552000000000001,0.39779999999999993,0.189391,0.0539816998
-1.6326000000000003,0.35995,0.18293225000000002,0.06822986050625
-1.5363000000000002,0.33525,0.14319824999999997,0.03627614878125
-1.3934,0.21509999999999999,0.07,0.013374123250000002
-1.5136999999999998,0.29165,0.13011825,0.037459005131249994
-1.3988000000000003,0.26004999999999995,0.10549025000000001,0.02545558053125
-1.6636000000000002,0.40105,0.20014275,0.06540222924375
-1.5857,0.3146,0.13355749999999997,0.0335687885375
-1.5186000000000002,0.3461,0.16666799999999998,0.054990522750000013
-1.4243999999999999,0.26144999999999996,0.09894874999999999,0.022031267618750003
-1.5803,0.32730000000000004,0.14624700000000002,0.042813153825
-1.7689999999999997,0.46975,0.27224225,0.11253276273125001
-1.5465,0.3431,0.1605405,0.049864213687500006
-1.5518,0.3261,0.139414,0.036840406825
-1.5119,0.32854999999999995,0.14099575,0.032905016968750006
-1.4592999999999998,0.24914999999999998,0.09495024999999999,0.02234067518125
-1.4842999999999997,0.284,0.10382850000000002,0.018631684012500004
-1.4426999999999999,0.3073000000000001,0.1332255,0.0362110768125
-1.4683000000000002,0.289,0.11835350000000001,0.032552981712500005
-1.6380000000000001,0.3049,0.1386745,0.049586733137500005
-1.6104999999999998,0.31189999999999996,0.15893499999999997,0.058990863624999994
-1.4761999999999997,0.30905,0.12882025,0.03441811538125
-1.6195999999999997,0.39085000000000003,0.19232525,0.061774762831249996
-1.6862000000000001,0.40070000000000006,0.205379,0.069734227925
-1.4411,0.29175,0.13312775,0.04976613651875
-1.5855000000000001,0.34409999999999996,0.15108850000000001,0.042710430812500005
-1.5148,0.30225,0.12106275,0.02812474636875
-1.5367999999999997,0.34230000000000005,0.149926,0.03893223459999999
-1.5722999999999998,0.33945000000000003,0.15548675,0.044685891743750004
-1.5505000000000002,0.31775,0.13605974999999998,0.03672138129375001
-1.6986999999999997,0.36945,0.18321125000000002,0.06447852363125
-1.6197,0.34145,0.16989025,0.06154390665625
-1.5036000000000005,0.2664500000000001,0.10942175000000001,0.032521814093750004
-1.536,0.33655,0.16161375,0.051973764393750004
-1.6698999999999997,0.39755,0.20582825,0.07273694448125001
-1.6325999999999998,0.38384999999999997,0.19883675,0.06697185989374999
-1.5548999999999997,0.3288999999999999,0.15056250000000002,0.04533564461249999
-1.575,0.33245,0.15960524999999998,0.05337607783125
-1.5365,0.3135,0.132544,0.03567265555000001
-1.5959000000000003,0.34204999999999997,0.16520875000000004,0.06021803741874999
-1.5081,0.2528,0.092354,0.019005264725
-1.6253,0.34049999999999997,0.15837349999999997,0.049125927237500006
-1.6742,0.4045,0.20970600000000006,0.073719780225
-1.5697999999999999,0.37625,0.18341225000000003,0.05887825578125
-1.4921000000000004,0.27815,0.11923875,0.03419839089375
-1.6051000000000002,0.4011,0.19818549999999996,0.060612033812499994
