# e, |m|, m2, m4 [calculated 2025-01-16 13:13:09.587526]
-1.9674999999999998,0.6258,0.4321605000000001,0.2280536107875
-1.9556,0.6231500000000001,0.42449925,0.22242463940625
-1.9071999999999998,0.55685,0.37747175,0.20504056124374997
-2.0726999999999998,0.70095,0.5160727500000001,0.29953617249375
-2.0038,0.6494500000000002,0.45591575000000006,0.24845755949375
-1.8876,0.5468500000000001,0.35834225,0.18242965150625
-1.9494,0.6024499999999999,0.40921225000000006,0.21380359493124998
-1.841,0.56315,0.37205175,0.18961449721874998
-1.9752,0.6368499999999999,0.44156275,0.23612638121875001
-1.8553000000000004,0.5727500000000001,0.36859975000000006,0.17685986539375
-1.9398000000000002,0.5940500000000001,0.40582625,0.22175513545624997
-2.0021,0.6660999999999998,0.4755700000000001,0.267485294125
-1.9959,0.6377,0.45185300000000006,0.24902670072499997
-2.0232,0.6643500000000002,0.46909775,0.25629320939375
-2.0151000000000003,0.67,0.47792300000000004,0.263675867225
-2.018,0.67485,0.47985025,0.26197739303124995
-2.0291,0.6635500000000001,0.47270675000000006,0.26644120566874996
-1.9780999999999995,0.6236,0.43260800000000005,0.23080997082500002
-1.8937999999999997,0.6118,0.417058,0.21845117297500002
-1.6928999999999998,0.44115000000000004,0.27207125,0.13059411918125
-1.8967999999999998,0.5710999999999999,0.36006900000000003,0.164328048375
-2.0173,0.6669499999999999,0.47584925000000006,0.26375683165624997
-1.8747999999999998,0.54085,0.34811875000000003,0.17442259984375
-1.8482000000000003,0.57535,0.37167674999999994,0.17821020091874998
-2.0857,0.71465,0.52422075,0.29678544999375
-2.0668,0.71095,0.52975325,0.31400999815624997
-1.9659999999999997,0.6228,0.4336475,0.2335700453375
-2.1020999999999996,0.7335999999999998,0.559108,0.34260769225
-1.9811,0.6618999999999999,0.465331,0.2523605497
-1.9762,0.6242500000000001,0.43205675,0.22993000911875
-1.9271,0.6004,0.402569,0.20506290019999998
-1.8703000000000003,0.54355,0.35132775000000005,0.18200336079375
-2.0464,0.6530499999999999,0.47003225,0.26682837303124995
-1.9322,0.6021,0.402045,0.20741695387499998
-2.0243,0.6487500000000002,0.46662225,0.27073524995625
-2.0504000000000002,0.7049500000000001,0.51996925,0.30380829360624995
-1.8583000000000005,0.5811999999999999,0.3830275,0.19375278808750004
-1.9218999999999997,0.62945,0.42363125,0.21287214888125003
-1.8986,0.525,0.345651,0.18834901604999998
-2.0152,0.6525000000000002,0.466866,0.26635292115
-1.9271,0.60815,0.41318975,0.21538909731875003
-1.9320999999999997,0.59385,0.40014125,0.20615601625625002
-1.9914999999999998,0.6468,0.45524100000000006,0.24301261642500002
-2.0707,0.6753,0.4872885,0.2781515250375
-1.9879000000000002,0.6648,0.46866599999999997,0.257548893825
-1.9735999999999998,0.6435500000000001,0.43828724999999996,0.22375143350624999
-1.9870999999999999,0.6486000000000002,0.45787,0.253995921775
-2.0135,0.6827000000000001,0.48779849999999997,0.26752497603750003
-1.8995,0.5898,0.38904299999999997,0.195661670625
-2.0505,0.6727000000000001,0.49237699999999995,0.286705388825
-2.0181000000000004,0.6431,0.4570105000000001,0.25756712923749997
-1.9614000000000003,0.6600999999999999,0.4687270000000001,0.25728162385000003
-1.9792999999999998,0.6576000000000001,0.46104599999999996,0.24910255815
-2.027,0.6881499999999999,0.49986175000000005,0.28905699199375
-1.9766,0.61185,0.43196375,0.24127795064375002
