# e, |m|, m2, m4 [calculated 2025-01-16 13:13:33.794915]
-2.2053,0.77325,0.60812075,0.39064962531874997
-2.2003000000000004,0.7696,0.6081485,0.3975272902625
-2.261,0.7979999999999999,0.6503710000000001,0.44789367025
-2.2812,0.80745,0.65850025,0.44868037305624997
-2.2879,0.8123000000000001,0.6667385,0.46053154891250003
-2.3027999999999995,0.83075,0.6941782500000001,0.49215864673125
-2.2568,0.7981999999999999,0.6511255000000001,0.44621078751250004
-2.2480999999999995,0.7921,0.6416435,0.4352235219125001
-2.2100000000000004,0.7953500000000001,0.63872825,0.42257164570625
-2.2792,0.8165,0.678557,0.48175838157499995
-2.3099,0.828,0.6904805,0.4892515830125
-2.3328,0.8307000000000001,0.6980230000000002,0.5054344755250001
-2.2532,0.8099,0.6624755,0.45435861346250006
-2.2597,0.8023,0.655351,0.45176173104999995
-2.2434,0.7741000000000001,0.6171825000000001,0.4122277058624999
-2.2742999999999998,0.80515,0.6561057500000002,0.44779438739375005
-2.2637,0.7995500000000001,0.65390525,0.45230169063125003
-2.3361000000000005,0.8201000000000002,0.6863775,0.49762964928750003
-2.2155,0.7785,0.615474,0.40025325194999994
-2.3004,0.81195,0.66798575,0.46499895734375
-2.2415000000000003,0.7855500000000001,0.6346037499999999,0.42909085676875003
-2.2695,0.8061,0.6557565000000001,0.4441179207375
-2.2782999999999998,0.8133999999999999,0.6686875000000001,0.4626146776375
-2.2064,0.7706999999999999,0.6104330000000001,0.40343202162499997
-2.3009,0.8168,0.6768125,0.4778797737125
-2.2557,0.7954999999999999,0.6400440000000001,0.42687231375
-2.2011999999999996,0.7615999999999999,0.6029875,0.39639046408750006
-2.3168,0.82855,0.6949182500000001,0.49787637648125
-2.231,0.7926000000000001,0.6381335,0.4284909564125
-2.2987,0.8228500000000001,0.6817027500000001,0.47653996359374995
-2.276,0.7997,0.6531795000000001,0.4531478916375
-2.3365,0.8340500000000002,0.7016007499999999,0.5060901540687499
-2.2468,0.8013499999999999,0.6491052500000001,0.43671845170624995
-2.2285999999999997,0.7839500000000001,0.62520975,0.41344780044375007
-2.2241000000000004,0.78825,0.6391787499999999,0.43301754394375
-2.2226,0.7819000000000002,0.633081,0.4297510144500001
-2.259,0.7916500000000001,0.63824875,0.42980521564375
-2.3302000000000005,0.82705,0.6922887499999999,0.49630441116874996
-2.2963,0.8229000000000001,0.6820515,0.47736970871249995
-2.1919,0.76775,0.60308425,0.38720367765624997
-2.3058,0.821,0.682386,0.48490726515000004
-2.2772,0.81,0.6651775000000001,0.46202647746250003
-2.2689999999999997,0.8061000000000001,0.6607855,0.4578355142125
-2.2207,0.78045,0.62164375,0.41068711361875
