# e, |m|, m2, m4 [calculated 2025-01-16 13:12:50.680416]
-1.5827999999999998,0.36074999999999996,0.16706575,0.050242047793749994
-1.7197999999999996,0.45124999999999993,0.26052875,0.10978351611875001
-1.8030000000000002,0.49479999999999996,0.295161,0.13013734500000002
-1.7012000000000003,0.43815,0.24378624999999998,0.09537814320625002
-1.6155000000000002,0.3561000000000001,0.17031500000000005,0.05497580074999999
-1.7006999999999999,0.43955000000000005,0.24662775,0.09880101774375
-1.661,0.40449999999999997,0.19802400000000003,0.06366987780000001
-1.7860999999999998,0.47204999999999997,0.26929574999999994,0.11329986234374999
-1.7648,0.49685,0.28973025,0.12483835985625001
-1.8969000000000003,0.5465000000000001,0.35509749999999995,0.17241309193749996
-1.703,0.4355,0.241048,0.09994757807499999
-1.7454999999999998,0.4131,0.22689349999999997,0.09296684123750001
-1.7201,0.42754999999999993,0.23587024999999998,0.09615866320625001
-1.7645,0.45269999999999994,0.25815550000000004,0.1074147185875
-1.7581,0.46570000000000006,0.255089,0.097099277525
-1.6806999999999999,0.42115,0.22468325,0.08350977820625001
-1.7770000000000001,0.4692,0.2668065,0.10818392081249999
-1.7390999999999999,0.4632500000000001,0.26839475,0.11342053049375
-1.7424000000000002,0.45820000000000005,0.26081750000000004,0.1067976253625
-1.6551999999999998,0.37310000000000004,0.1724485,0.0480601583875
-1.6403000000000003,0.3423,0.17140550000000002,0.0635978022125
-1.5864000000000003,0.3675,0.17839499999999997,0.057347573400000004
-1.6482,0.4073,0.21821200000000002,0.0824002249
-1.6905999999999997,0.4575,0.25352399999999997,0.09690371069999999
-1.7631999999999997,0.4522,0.260792,0.1109566109
-1.6717,0.4092,0.2269075,0.0875663653375
-1.6948,0.46335,0.26074225,0.10241431943125001
-1.6741000000000001,0.42765000000000003,0.21889625000000001,0.07206303483125
-1.6539999999999997,0.43810000000000004,0.22392749999999995,0.0727674999375
-1.5976,0.3771,0.182549,0.056542648699999996
-1.8200999999999998,0.5021,0.307183,0.14109631344999998
-1.6803,0.4141499999999999,0.22428925,0.08605471950624999
-1.6810999999999998,0.39879999999999993,0.201677,0.0690984848
-1.764,0.4228,0.22996050000000004,0.09051513543749999
-1.7277999999999998,0.45945,0.26431475,0.10907810444375
-1.6039999999999999,0.403,0.20341449999999997,0.06745689988749999
-1.6151,0.3958499999999999,0.18851824999999997,0.05586480513125001
-1.7037,0.4228,0.2274945,0.0852679822875
-1.6117,0.43075,0.23723774999999997,0.09171468279375
-1.7535999999999998,0.44675,0.25572275,0.10409436539375001
-1.6703000000000001,0.4503500000000001,0.24860775000000002,0.08932989901875
-1.7242,0.44685,0.23672125000000002,0.08093236890625001
-1.7845,0.5065000000000001,0.3105095,0.1398672530375
-1.7645,0.50575,0.30599125,0.13520153603125
-1.8026,0.49565,0.29654275,0.13530394969375
-1.7408,0.4925,0.29767249999999995,0.13144512308750003
-1.5622,0.33104999999999996,0.14203425,0.03807641653125
-1.7667,0.54005,0.3296577499999999,0.14206397129375
-1.7095999999999998,0.42084999999999995,0.24701574999999998,0.11013957341874998
-1.5269,0.3773,0.1756325,0.05073971491249999
-1.7425,0.44325000000000003,0.24695274999999994,0.09836185631875001
-1.7239999999999998,0.47269999999999995,0.28824500000000003,0.133048865825
-1.5304999999999997,0.36284999999999995,0.17187375,0.05461909809374999
-1.7732999999999999,0.4447,0.2503375,0.10206970663750001
-1.6620000000000001,0.4059,0.2068325,0.0733762561625
-1.7144999999999997,0.4790499999999999,0.26081625,0.09706186243125002
-1.7001000000000002,0.42925,0.23031675000000004,0.08805275866875001
-1.6364,0.3699,0.19778300000000001,0.08048970582500001
-1.7524000000000002,0.48555,0.28052625000000003,0.11288634448124998
-1.6720999999999997,0.44939999999999997,0.2483505,0.0983164439625
-1.6159000000000003,0.36055,0.17141825000000005,0.05558514640625
-1.7203000000000004,0.4625000000000001,0.25853299999999996,0.101706544025
-1.7019000000000002,0.4546,0.2495765,0.09631918163750001
-1.6865999999999999,0.38395,0.21118625000000002,0.08700789955624998
-1.6404000000000003,0.43599999999999994,0.23481299999999997,0.08779382227499999
-1.8464,0.5284500000000001,0.32883975,0.15317768979375
-1.7456,0.4511,0.2545875,0.1053682527375
-1.7399,0.42345,0.23468225000000004,0.09333416133124998
-1.6885999999999999,0.42105,0.21616375000000002,0.07241975929375
-1.7711000000000001,0.48135000000000006,0.27232575000000003,0.10707331779375001
-1.7828,0.5442,0.341335,0.15968290120000003
