# beta, U, e_U, chi e_chi [calculated 2025-01-23 18:47:11.553406 on topology: triangular, using blocked data with block length: 100]
0.26840307216702747,2.4291338050216926,0.005136156101137032,221.0000194919851,5.9143242246835675e-5
0.26857314019423834,2.400802097116015,0.005461918234640027,228.61146105300176,4.255082291831772e-5
0.26874320822144926,2.377838475808845,0.005638430696185184,238.98795786349433,5.758125811329919e-5
0.2689132762486601,2.343670912044989,0.00438101293218218,249.92510449729812,5.295109341666337e-5
0.269083344275871,2.31821330705072,0.004335595439061584,259.25060700068815,6.268078024961171e-5
0.26925341230308186,2.2875598088173477,0.0048638280889101064,268.1495097223659,6.488103647475723e-5
0.2694234803302928,2.2581622004452244,0.005050178250557292,278.37634151929433,6.829552014610918e-5
0.26959354835750365,2.227531393317882,0.0046039286760883305,289.8021251130271,6.476828663728292e-5
0.2697636163847145,2.189918226828766,0.0038727280006926323,303.09493489611424,6.48721556546333e-5
0.26993368441192545,2.1529384137320804,0.003981492447487591,312.9303669768224,6.065407361619411e-5
0.2701037524391363,2.1095347561844315,0.004240075725547789,327.1188804934107,5.937177705829739e-5
0.2702738204663472,2.0703123883930936,0.004240125356090008,339.15224223141007,6.378540879536013e-5
0.27044388849355805,2.0396187851791203,0.0035253218707914365,351.1964714027652,5.548144412451583e-5
0.270613956520769,1.9940999763454055,0.0036313739212330927,363.45269875531136,6.433151389717115e-5
0.27078402454797984,1.9507809892248473,0.003233924841365364,376.88094713233136,5.630926295640398e-5
0.2709540925751907,1.9065939414247786,0.0034287623433618027,390.01299800017676,5.9166635043483866e-5
0.27112416060240163,1.8653184523208066,0.0032385866577824595,400.1783164816247,5.526768476579047e-5
0.2712942286296125,1.8229621795882205,0.0030455333467806988,413.6469305097327,6.56090963130581e-5
0.27146429665682337,1.7777390136469249,0.0032883518282337304,423.6006590307213,6.810204290188176e-5
0.27163436468403424,1.738535729593739,0.0029828329234690247,433.89754675720235,6.100568332880476e-5
0.27180443271124516,1.6914834933789769,0.0029309810061091952,443.21965202710584,6.642577709053294e-5
0.271974500738456,1.6466791535476806,0.0029494450212348925,450.35313194683675,6.437838052256914e-5
0.2721445687656669,1.6121954984829132,0.0024979215477037965,458.4623145480987,6.61021432541709e-5
0.2723146367928778,1.5728323669068212,0.0024266044379813384,461.87741735048684,6.680888302645167e-5
0.2724847048200887,1.5264132982475391,0.002162576082564687,460.9531730920637,6.24591888261329e-5
0.27265477284729955,1.4888706151003148,0.00204231965552472,463.07734741768917,6.937554080943426e-5
0.2728248408745104,1.4491221048212024,0.002146268788003404,458.11592465412525,7.026138523088954e-5
0.27299490890172134,1.4154927096648826,0.0020434559168647213,453.51343437406814,8.040852311671141e-5
0.2731649769289322,1.3802297062992388,0.0018644278459803794,446.843313040044,8.33904813064295e-5
0.2733350449561431,1.3479317054134785,0.0015344955504821955,436.2586834553714,8.156951398133223e-5
0.273505112983354,1.3160479823457791,0.0014396356355269241,423.06863518934335,8.425992340431736e-5
0.27367518101056487,1.2914037446362856,0.0014829532692932014,411.2990149422433,0.0001090485224058823
0.27384524903777574,1.2666335534848683,0.0014011087136419234,396.1115810866359,9.862257678095663e-5
0.2740153170649866,1.2391653374287002,0.001306336376500605,375.5070561720238,0.00010815666387855163
0.27418538509219753,1.217920418041548,0.001016641526240815,357.3950511677377,0.00010524094813546013
0.2743554531194084,1.1969632844278113,0.0009344663295105782,337.0520202105903,9.606184372835853e-5
0.27452552114661927,1.1777298106785992,0.0008957545946425536,316.9913785241132,0.0001024492652959867
0.2746955891738302,1.158268790048653,0.0008552015145247203,292.5274744331991,0.00010377248655131742
0.27486565720104106,1.144073413166928,0.0008084687438065431,273.4812047370888,0.00010028081405936504
0.2750357252282519,1.1292660852386172,0.0006099881520394929,253.00581257188978,8.717583664264235e-5
0.2752057932554628,1.116824793698387,0.0006514502556880742,233.08403676135657,9.875887325668457e-5
0.2753758612826737,1.10604303127282,0.0005124235536491511,215.68600344510713,7.686878620102565e-5
0.2755459293098846,1.0951808908875358,0.0005380530996469828,197.3729840175431,8.568292502928602e-5
0.27571599733709545,1.0867523833426382,0.0004788471421204937,182.63207795478564,7.78339463212019e-5
0.2758860653643064,1.0777861531718747,0.0004404393543987836,165.44928180121633,8.244118927449678e-5
0.27605613339151724,1.0696533439251252,0.0004183578886005609,149.5555089197417,7.484923147443755e-5
0.2762262014187281,1.063407804233796,0.0003217968385614177,137.14679756674624,6.284177736654816e-5
0.276396269445939,1.0573401331065828,0.00032797431200552106,124.60204198553998,6.21447592615275e-5
0.2765663374731499,1.0525475294430566,0.00028954629363384425,114.66204092560908,5.916240762297604e-5
0.27673640550036077,1.0473066611130417,0.00030113787649532634,102.84734898246003,5.668215681999561e-5
