# beta, U, e_U, chi e_chi [calculated 2025-01-23 18:44:00.143864 on topology: triangular, using blocked data with block length: 100]
0.26715307216702744,2.4334163016484984,0.004519315165804163,160.49681818994583,5.193424947340686e-5
0.2673571537996805,2.4080377619581945,0.004930253504154436,166.5839380541821,5.6617164617976155e-5
0.26756123543233357,2.376456701257868,0.005192768760116677,174.51238322361652,5.921936089645974e-5
0.26776531706498663,2.349374583381853,0.005037014247787689,180.85710932495675,5.7663233167931076e-5
0.2679693986976397,2.3187296146056653,0.00525842254173492,186.96184279058747,6.563468806735899e-5
0.26817348033029276,2.2935667225054424,0.004759562608240116,195.78226475233328,6.097063815016272e-5
0.2683775619629458,2.259995012438836,0.004547695179231792,202.9144504717037,7.008933564660655e-5
0.2685816435955989,2.221451561824856,0.003865745036214096,212.65583261440625,5.838426059954378e-5
0.26878572522825195,2.184937998936375,0.00463308644813102,220.0389378478417,5.9954392456345195e-5
0.268989806860905,2.1567394818822323,0.00367409091770533,228.7123808015163,5.921573463340062e-5
0.2691938884935581,2.110370794376334,0.0035127955753475153,238.7415654319761,6.228532581251843e-5
0.26939797012621114,2.0758460321911696,0.003946836850261202,246.22709387156522,6.640818591517477e-5
0.2696020517588642,2.031253429732684,0.003740550529533379,257.1838725708184,6.622798768472676e-5
0.2698061333915172,1.9932660067822268,0.003438751167197768,265.0321367643937,6.227550873750412e-5
0.2700102150241703,1.9616801080528083,0.0034603491818550594,274.05973631727784,6.593964858300658e-5
0.27021429665682334,1.9072042405278435,0.0033186270165588587,283.05983931064554,7.393778492077548e-5
0.2704183782894764,1.8681579863560984,0.002985785487354536,292.0645379955417,6.284777997172228e-5
0.27062245992212947,1.823991619711054,0.003424658457938646,301.43074079807764,7.05138370892336e-5
0.27082654155478253,1.780514757654371,0.003182307474499533,308.85950751688665,6.770913668176062e-5
0.2710306231874356,1.7362118792086332,0.003111306674652378,315.1435559251699,6.528403772739062e-5
0.27123470482008866,1.6891007224506247,0.0030573839516262946,322.14447979571446,6.773039468581214e-5
0.2714387864527417,1.6527329390265544,0.0024706360757348928,329.10717186232495,6.50775099139861e-5
0.2716428680853948,1.6109733647744866,0.00231862403507277,332.5008087074821,6.796433624098121e-5
0.27184694971804785,1.567987714827384,0.0024699542877613173,335.32469226473296,7.188487428091877e-5
0.2720510313507009,1.5307302917521044,0.0024961708299820556,336.82616214093133,7.482892998869143e-5
0.272255112983354,1.490971538929101,0.002114212630303795,337.54759086674665,8.128236263271144e-5
0.27245919461600704,1.4527062901441024,0.0017703439403877234,335.1615014697262,7.018173811594876e-5
0.2726632762486601,1.4164436469482027,0.0018172097189727157,331.3227229393456,8.619667706980681e-5
0.27286735788131317,1.3832423614988931,0.001668128026417576,325.89069649721137,9.144032290899916e-5
0.27307143951396623,1.3502985311460753,0.0016770921630173722,318.14957724611986,9.585124198946189e-5
0.2732755211466193,1.3180687327654588,0.0013414436792190704,308.0807983634251,9.523737640542965e-5
0.27347960277927236,1.2946334354192404,0.0016463488004170878,301.09664995330104,0.00011173530539773279
0.2736836844119254,1.265474285205196,0.0013269224967136064,287.06967780359804,0.00010621320461899791
0.2738877660445785,1.238844805333043,0.0011285787892747175,272.5716699759478,0.00010198613411751543
0.27409184767723155,1.2157435416110398,0.0011578153548361973,258.2990141422248,0.00011813933080949366
0.2742959293098846,1.1945405520594368,0.001010763925836884,243.20460211936123,0.00011454057789921568
0.2745000109425377,1.1779112844321797,0.00093501494881887,230.47848994461106,0.0001078510018263346
0.2747040925751907,1.161709895217392,0.0008381538285843931,216.853168255125,0.0001094695680424269
0.27490817420784375,1.1436463956297003,0.0006860152065934823,198.65158452439857,9.186839558543208e-5
0.2751122558404968,1.1295055849091777,0.0008128324276839515,184.12232773648506,0.00011907332709742992
0.2753163374731499,1.1167061272846832,0.000637212364956618,169.94999027348968,0.00010953215949284632
0.27552041910580294,1.1059111293709143,0.0005489837090270492,156.85708067618486,9.0646739718685e-5
0.275724500738456,1.0970818183751345,0.00046704183794696763,146.82892537690174,8.212575684215114e-5
0.27592858237110907,1.0860072920296693,0.00044894497572244767,131.52133101642926,8.113796527622612e-5
0.27613266400376213,1.077496871967352,0.00040544340107368025,119.30755818366224,7.240634735288736e-5
0.2763367456364152,1.0704936671841823,0.0003945692372884312,110.06997561564091,7.824782912831941e-5
0.27654082726906826,1.063835904510023,0.0003676956238616665,100.51922588215523,7.18345046746625e-5
0.2767449089017213,1.0580253095691101,0.00032733774826352463,91.51275217883781,6.482636228785756e-5
0.2769489905343744,1.052250823705589,0.00032860256495088056,82.54046863482023,6.536598253964464e-5
0.27715307216702745,1.0472977644111081,0.00024216163772057826,75.03124163637797,5.3825334360956525e-5
