# e, |m|, m2, m4 [calculated 2025-01-16 12:54:49.405442]
-2.2, 0.83, 0.6889, 0.4745832099999999
-1.99, 0.79, 0.6241000000000001, 0.3895008100000001
-2.18, 0.81, 0.6561000000000001, 0.4304672100000001
-2.39, 0.885, 0.7832250000000001, 0.6134414006250001
-2.46, 0.9, 0.81, 0.6561
-2.36, 0.84, 0.7055999999999999, 0.49787135999999993
-2.24, 0.84, 0.7055999999999999, 0.49787135999999993
-2.34, 0.855, 0.7310249999999999, 0.5343975506249999
-2.16, 0.79, 0.6241000000000001, 0.3895008100000001
-2.13, 0.785, 0.616225, 0.3797332506250001
-1.99, 0.77, 0.5929, 0.35153041
-1.97, 0.7, 0.48999999999999994, 0.24009999999999995
-1.93, 0.66, 0.43560000000000004, 0.18974736000000003
-1.92, 0.655, 0.42902500000000005, 0.18406245062500004
-1.95, 0.665, 0.44222500000000003, 0.19556295062500004
-1.92, 0.655, 0.42902500000000005, 0.18406245062500004
-1.8, 0.7, 0.48999999999999994, 0.24009999999999995
-2.02, 0.72, 0.5184, 0.26873855999999996
-2.07, 0.74, 0.5476, 0.29986576
-2.06, 0.745, 0.555025, 0.308052750625
-1.88, 0.715, 0.5112249999999999, 0.26135100062499994
-2.2, 0.83, 0.6889, 0.4745832099999999
-2.04, 0.785, 0.616225, 0.3797332506250001
-2.57, 0.905, 0.819025, 0.670801950625
-2.08, 0.74, 0.5476, 0.29986576
-2.29, 0.85, 0.7224999999999999, 0.5220062499999999
-2.37, 0.87, 0.7569, 0.57289761
-2.04, 0.55, 0.30250000000000005, 0.09150625000000003
-1.87, 0.64, 0.4096, 0.16777216
-1.79, 0.565, 0.3192249999999999, 0.10190460062499997
-1.97, 0.65, 0.42250000000000004, 0.17850625000000003
-2.18, 0.845, 0.7140249999999999, 0.5098317006249999
-2.35, 0.885, 0.7832250000000001, 0.6134414006250001
-2.5, 0.885, 0.7832250000000001, 0.6134414006250001
-2.39, 0.88, 0.7744, 0.59969536
-2.17, 0.78, 0.6084, 0.3701505600000001
-2.28, 0.845, 0.7140249999999999, 0.5098317006249999
-2.29, 0.85, 0.7224999999999999, 0.5220062499999999
-2.13, 0.755, 0.570025, 0.324928500625
-1.98, 0.445, 0.198025, 0.039213900625
-2.03, 0.455, 0.20702500000000001, 0.04285935062500001
-2.09, 0.76, 0.5776, 0.33362176
-2.16, 0.83, 0.6889, 0.4745832099999999
-2.17, 0.81, 0.6561000000000001, 0.4304672100000001
-2.07, 0.485, 0.235225, 0.055330800624999996
-1.93, 0.49, 0.24009999999999998, 0.05764800999999999
-1.98, 0.77, 0.5929, 0.35153041
