# e, |m|, m2, m4 [calculated 2025-01-20 19:09:33.753619 on topology: hexagonal]
-1.149446875,0.459984375,0.2616981513671875,0.10259925162784261
-1.1299656249999999,0.47317187499999996,0.2501887294921875,0.08319504830115766
-1.14989375,0.5547375,0.336496859375,0.1394164742695423
-1.1241999999999999,0.43810625000000003,0.24084588085937497,0.08761010261926439
-1.157171875,0.576515625,0.3659533466796875,0.16436334893680563
-1.15506875,0.54881875,0.34159026562500006,0.1443574379713852
-1.1441,0.5548624999999999,0.331266455078125,0.13244243162406213
-1.1589312500000002,0.5716874999999999,0.36119835546874995,0.15910013338694992
-1.1608812499999999,0.5943249999999999,0.38370464453124997,0.16929567230574916
-1.142059375,0.507903125,0.2872162431640625,0.10666494798121652
-1.149553125,0.559709375,0.3437197275390625,0.14533144411806118
-1.1567312500000002,0.58268125,0.374871486328125,0.17133677489381274
-1.15408125,0.54250625,0.3260585410156249,0.13626473474982623
-1.14326875,0.5308062499999999,0.30674333203125004,0.11719218625780906
-1.147846875,0.5238343750000001,0.3170570634765625,0.13142497648664714
-1.146971875,0.527153125,0.3093486611328125,0.12203395649229515
-1.1611937499999998,0.57108125,0.36672951367187495,0.16687504798396777
-1.16789375,0.623375,0.406054791015625,0.18574741544877527
-1.14596875,0.50738125,0.30148025000000006,0.12226361280185814
-1.167146875,0.613759375,0.4037599990234375,0.19037807231713091
-1.1475687499999998,0.5082749999999999,0.29518619140624996,0.11289649424075508
-1.157190625,0.585690625,0.37205189746093753,0.16238231082907517
-1.15101875,0.5870875,0.364050861328125,0.15242085754418735
-1.1543593749999999,0.5934343750000001,0.37720168457031256,0.16520922055266277
-1.1448125,0.52856875,0.316495025390625,0.13149269171403521
-1.14700625,0.56696875,0.34389856249999995,0.1378544194387535
-1.1427999999999998,0.5149875,0.311046072265625,0.12869688669573115
-1.148921875,0.5175781249999999,0.3237420263671875,0.14534401377670927
-1.161840625,0.617978125,0.4124923212890625,0.19680504930701265
-1.1233562499999998,0.41761875000000004,0.22432114062500003,0.08089258525428848
-1.16596875,0.5802499999999999,0.370175103515625,0.16519796861296634
-1.1441062499999999,0.5131,0.3117738828125,0.13390639469044038
-1.156184375,0.6037843749999999,0.3875868134765625,0.17289288460105445
-1.1365750000000001,0.48688125000000004,0.26536060351562496,0.0934788374452959
-1.1426875,0.5274062500000001,0.30901046875,0.12010266809120215
-1.1525999999999998,0.49906875,0.29025210351562497,0.11224440402212847
-1.132059375,0.456184375,0.2443532158203125,0.08817687948413479
-1.1534375,0.5884375,0.368903298828125,0.15838497493989162
-1.15506875,0.55854375,0.34927525976562507,0.1512554236062357
-1.1537843749999999,0.5559468750000001,0.3373661533203125,0.14272758669794244
-1.144653125,0.506528125,0.2901402099609375,0.11043358991156987
-1.160278125,0.5845656250000001,0.37620913574218745,0.17514744911662855
