# Energy, Magnetization, Magnetization2, Magnetization4
-2.0725,0.065,0.685,0.571123046875
-2.0725,-0.1075,0.6821875,0.5611181640625
-2.01,0.08375,0.66203125,0.55090087890625
-2.135,-0.07125,0.69578125,0.58491455078125
-2.145,0.0125,0.7146875,0.6079736328125
-2.21,0.09125,0.73421875,0.62972412109375
-2.125,0.04625,0.69734375,0.58156982421875
-2.145,-0.03,0.709375,0.594033203125
-2.0925,-0.02125,0.68859375,0.57419677734375
-2.0325,0.02625,0.67203125,0.54364501953125
-1.97,0.11375,0.64046875,0.51942138671875
-2.0475,-0.135,0.6734375,0.5439892578125
-2.1725,-0.00375,0.71484375,0.61796630859375
-2.015,0.02,0.6621875,0.5471533203125
-2.1,-0.11,0.690625,0.574404296875
-2.0575,0.04375,0.68796875,0.55605224609375
-2.1,0.03875,0.68546875,0.56327880859375
-2.11,-0.02875,0.69359375,0.58772216796875
-1.935,-0.00125,0.62796875,0.51699951171875
-1.9975,-0.1,0.6503125,0.5460302734375
-2.105,-0.06,0.6946875,0.5773388671875
-2.1025,-0.05875,0.69921875,0.58962646484375
-2.2675,0.13625,0.75578125,0.64889892578125
-2.1075,0.00875,0.69859375,0.57912841796875
-2.1375,0.03,0.709375,0.596787109375
-2.19,0.18,0.7353125,0.6184326171875
-2.145,-0.06125,0.71671875,0.59467529296875
-2.0225,-0.09375,0.66984375,0.54882568359375
-2.1325,0.13,0.70125,0.578203125
-2.0525,0.0225,0.679375,0.550556640625
-2.0175,0.14375,0.65640625,0.55054931640625
-2.01,0.0075,0.660625,0.533505859375
-2.095,-0.0075,0.6984375,0.5715380859375
-2.055,0.07375,0.67453125,0.54966064453125
-2.065,0.145,0.6778125,0.5636572265625
-1.9925,0.04875,0.65484375,0.53520263671875
-2.0675,0.0125,0.683125,0.559521484375
-2.075,-0.05125,0.68265625,0.57923095703125
-2.12,-0.03125,0.70296875,0.58256591796875
-2.0475,0.13125,0.68703125,0.55841064453125
-2.03,0.04375,0.67203125,0.53922119140625
-1.985,0.06,0.658125,0.536572265625
-2.1425,-0.04625,0.71265625,0.59830322265625
-2.1,0.02875,0.69484375,0.59582763671875
-2.1875,0.0075,0.7175,0.622197265625
-2.0975,0.13125,0.68859375,0.56572998046875
-2.1275,0.0525,0.7025,0.58759765625
-2.045,0.025,0.67625,0.536474609375
-2.075,0.01875,0.68046875,0.58192138671875
-2.125,-0.055,0.7003125,0.5665869140625
