# Energy, Magnetization, Magnetization2, Magnetization4
-1.7273000000000003,-0.15825,0.24467725,0.09124756898125001
-1.7818999999999996,0.0637,0.26881750000000004,0.11037806068750002
-1.6859,0.0467,0.21667550000000002,0.08072144191250001
-1.6731,-0.014599999999999995,0.22575050000000005,0.07921421483749999
-1.7233,0.0695,0.27423149999999996,0.1089299467875
-1.6791999999999998,0.12474999999999997,0.24308275,0.09731263264375001
-1.6873999999999998,0.011249999999999996,0.19884924999999998,0.07656393990624999
-1.7294000000000003,-0.03139999999999999,0.22835049999999998,0.08359488418750001
-1.7531999999999999,0.0198,0.278217,0.11325840382499999
-1.6813999999999998,-0.011700000000000004,0.21424700000000002,0.0773146145
-1.5936,-0.015899999999999994,0.1347515,0.0449794845875
-1.5630000000000002,0.07535000000000001,0.13960174999999997,0.040400706218750006
-1.8078999999999998,-0.006950000000000003,0.34068725,0.16535512263125
-1.6583,0.040999999999999995,0.20523099999999997,0.06889979837499999
-1.7631999999999999,0.05379999999999999,0.2740645,0.1232421992875
-1.7065000000000003,0.05814999999999999,0.25121475,0.10276277836875
-1.5395,-0.02774999999999999,0.16477225,0.05671944893125
-1.6014000000000002,0.0596,0.2099025,0.07138933113749998
-1.6960000000000002,0.012700000000000003,0.23598500000000006,0.0892310387
-1.6395,-0.02805,0.22771575,0.08818659459375
-1.704,-0.06574999999999999,0.25460774999999997,0.09864374874375001
-1.7191,0.011149999999999998,0.24114575,0.09435403394375001
-1.6348999999999998,-0.054349999999999996,0.17801124999999998,0.05699622473125
-1.6639000000000002,0.009199999999999998,0.2336,0.090755579525
-1.7348000000000001,-0.08625,0.22911625000000002,0.08824406348125001
-1.6054000000000002,0.03149999999999999,0.21627499999999997,0.08495937979999998
-1.6477999999999997,-0.06524999999999999,0.17783474999999999,0.055674201018749994
-1.6329000000000002,0.1008,0.21743600000000002,0.0692166584
-1.6218999999999997,-0.0357,0.21652449999999998,0.07502530663749998
-1.7076,0.01999999999999999,0.24073950000000002,0.0926263220625
-1.7153,-0.0776,0.27470550000000005,0.1124448474375
-1.6984000000000001,0.016350000000000003,0.24575475000000002,0.09799714494374999
-1.5402,0.04095000000000001,0.19200025,0.07597839758125
-1.7919,-0.009000000000000008,0.3192255,0.1506825004875
-1.6482999999999999,-0.013100000000000007,0.22159199999999998,0.08027063302499998
-1.5505000000000002,0.10540000000000001,0.16776950000000002,0.0528905186375
-1.6292,-0.0943,0.22099,0.075275251
-1.5728000000000002,0.02685,0.18833425,0.06209411400624999
-1.6466,-0.0681,0.18108000000000002,0.05663391105
-1.6566,-0.008800000000000011,0.214874,0.07670038115
-1.7418,0.021850000000000005,0.24535124999999997,0.10387143973124999
-1.6529999999999998,0.058100000000000006,0.16677899999999998,0.05762433922500001
-1.7213999999999998,0.08534999999999998,0.24075125,0.09579211818125
-1.5866,0.06405,0.14260975,0.04023897544375
-1.7131999999999998,-0.054000000000000006,0.2204895,0.0832564443375
-1.6729000000000003,0.030500000000000006,0.24748,0.10039064117499999
-1.6625999999999999,0.0424,0.20844449999999998,0.0737969816625
-1.4564000000000001,0.0041499999999999974,0.11799224999999999,0.03951772010625001
-1.7427000000000001,0.09664999999999997,0.26110574999999997,0.10060080594374998
-1.5782999999999998,-0.05329999999999999,0.1297835,0.0356878152875
-1.6622000000000006,-0.013599999999999994,0.213371,0.079188635525
-1.7519000000000002,-0.10339999999999999,0.24321050000000002,0.10075625198749999
-1.6781000000000004,0.0623,0.23973450000000004,0.08506342091249999
-1.6982000000000002,-0.006200000000000001,0.21668899999999996,0.08396897404999999
-1.6709,-0.0001999999999999913,0.23429149999999999,0.0816159507125
-1.7368999999999999,0.08034999999999998,0.28671925000000004,0.11256316200625001
-1.6136,0.05510000000000001,0.17420850000000002,0.0697928430375
-1.6210999999999998,-0.0642,0.2181925,0.0771309972625
-1.6498999999999997,0.002749999999999998,0.17246425,0.051674536431249994
-1.8122,0.04184999999999998,0.33752925000000006,0.15890650895624997
-1.6380999999999997,0.10455,0.22289124999999999,0.08085515520625
-1.7046,0.006250000000000013,0.23197975000000004,0.08022203914374999
-1.5475,-0.08145,0.13522825000000002,0.04117499543125
-1.7215,0.0071999999999999885,0.252728,0.103875315425
-1.7464000000000002,-0.012650000000000002,0.24249275,0.09127472901874999
-1.6257,0.05949999999999999,0.19314800000000001,0.07460794235
-1.7876000000000005,0.003199999999999996,0.31620750000000003,0.1448333386875
-1.6396999999999997,-0.014450000000000001,0.19338924999999998,0.06928299218125
-1.5153999999999999,-0.020300000000000002,0.14546900000000001,0.040822353425
-1.6117000000000001,0.07115,0.19246075,0.06683950099375
-1.5623000000000002,-0.0203,0.16274900000000003,0.051011798675
-1.6782000000000001,0.04869999999999999,0.254548,0.10304369252500001
-1.6712,0.0064500000000000035,0.17987625,0.06180567935625001
-1.7205000000000001,-0.005950000000000006,0.25323875,0.11173342806875
