# Energy, Magnetization, Magnetization2, Magnetization4
-2.1687,0.08395000000000001,0.58439975,0.3657895617687499
-2.167,0.16135000000000002,0.58158075,0.3763825645687499
-2.1975999999999996,-0.08545,0.60939975,0.40257496989374997
-2.2182000000000004,-0.0728,0.6335575,0.41889993718749996
-2.1651,0.14029999999999998,0.5922615,0.3830330382375
-2.1857,0.008050000000000007,0.60254725,0.39110187090625
-2.1926,-0.054800000000000015,0.616988,0.404008357025
-2.1538,0.012799999999999999,0.58793,0.372851393825
-2.1744,-0.12624999999999997,0.5992117499999999,0.38577021894374997
-2.1809,-0.05779999999999999,0.6068855000000001,0.39736446323749997
-2.1669,0.027399999999999994,0.5820005,0.3680336951375
-2.1681,-0.04105,0.5879907499999999,0.37289409629375003
-2.1659,0.06620000000000001,0.5694125,0.3614037312125
-2.1675999999999997,0.0235,0.5858875,0.37981330648749995
-2.211,0.12359999999999997,0.610697,0.40215708455000004
-2.137,0.016550000000000002,0.57138625,0.35741278995625
-2.1699,-0.038650000000000004,0.59341475,0.37406311746875
-2.188,-0.04485,0.6115407500000001,0.39707809199375
-2.1786000000000003,0.024799999999999996,0.6014650000000001,0.3939907737999999
-2.1462,-0.03460000000000002,0.5730304999999999,0.35385299791249997
-2.1346,-0.11559999999999998,0.5793630000000001,0.3593336592
-2.1637,0.10619999999999999,0.5820569999999999,0.37966104285
-2.1433,-0.014399999999999991,0.5832975,0.37193922258750006
-2.1919,-0.03005,0.6072722499999998,0.39487764908125
-2.1679,0.04530000000000002,0.574735,0.37446945827499994
-2.1516,-0.0668,0.5819245,0.3722785408375
-2.1588,0.0906,0.5899099999999999,0.376617231575
-2.1888,-0.08895,0.60557425,0.39517271813124993
-2.1904999999999997,-0.11380000000000001,0.6022254999999999,0.3921208988875
-2.1898,0.02805,0.60790075,0.39610161026874996
-2.1459,-0.13825,0.57879625,0.36151786080625004
-2.1691,0.01564999999999999,0.57179825,0.36359950555625004
-2.1515,0.01665000000000002,0.58019575,0.37530040939375003
-2.1541,-0.07255000000000002,0.58146825,0.36314179820625
-2.1737,-0.021350000000000008,0.58509975,0.37353461139375
-2.1866,-0.00889999999999999,0.5755849999999999,0.37897293170000007
-2.1786999999999996,-0.09535000000000002,0.58806875,0.38050419089375
-2.1978,-0.23569999999999997,0.6045305,0.3941564239625
-2.2089000000000003,0.01915000000000001,0.6138107500000001,0.41079854764375
-2.1813000000000002,0.14515,0.59066825,0.37380724990624997
-2.1682,-0.05884999999999998,0.59532575,0.37836491684374995
-2.1819,0.1082,0.6005005,0.38519742771250004
-2.1668,0.05245000000000001,0.58518425,0.37792409673125
-2.1322,0.0626,0.5538385,0.3448073748624999
-2.1721,0.04019999999999999,0.5853975,0.3712069909125
-2.1885,0.048900000000000006,0.591165,0.38153999542499994
-2.157,0.028100000000000024,0.5613585000000001,0.3521174244375
-2.1752000000000002,-0.01759999999999999,0.5987304999999999,0.38001922566249996
-2.2063,-0.12314999999999998,0.62232575,0.41293641546875004
-2.2024,-0.0565,0.607871,0.403105505225
